epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,1640.44,1.42729,0.98929,1.46327,0.74452,0.60209,0.66374,0.45055,1.09955,0.73798,1.17049,0.009109,0.009109,0.009109
20,1726.11,1.41731,0.981,1.44845,0.93469,0.63388,0.70687,0.46673,1.08328,0.59959,1.16169,0.0090595,0.0090595,0.0090595
21,1811.27,1.39331,0.96222,1.43582,0.74373,0.60582,0.6725,0.47763,1.04147,0.59656,1.14283,0.00901,0.00901,0.00901
22,1896.89,1.39236,0.95667,1.43297,0.68068,0.66726,0.68727,0.48742,0.96326,0.57963,1.10841,0.0089605,0.0089605,0.0089605
23,1982.33,1.37353,0.94948,1.42132,0.67206,0.6503,0.67513,0.46983,1.10994,0.59574,1.15938,0.008911,0.008911,0.008911
24,2068.04,1.36807,0.93663,1.4172,0.87466,0.60521,0.68469,0.49039,0.94668,0.5634,1.09761,0.0088615,0.0088615,0.0088615
25,2153.71,1.35577,0.92751,1.40712,0.7244,0.61239,0.6747,0.47927,1.03732,0.53602,1.13457,0.008812,0.008812,0.008812
26,2238.84,1.35166,0.9221,1.40575,0.66644,0.66731,0.68992,0.49561,0.95005,0.49817,1.09297,0.0087625,0.0087625,0.0087625
27,2324.1,1.34111,0.91442,1.40322,0.69988,0.67403,0.69326,0.48665,1.02929,0.53845,1.11825,0.008713,0.008713,0.008713
28,2409.84,1.344,0.9157,1.40132,0.64091,0.62185,0.70682,0.51667,0.88895,0.63059,1.06553,0.0086635,0.0086635,0.0086635
29,2495.19,1.33289,0.90725,1.40036,0.87707,0.66433,0.73322,0.51306,1.05715,0.558,1.13626,0.008614,0.008614,0.008614
30,2580.9,1.32024,0.89768,1.38836,0.85469,0.63104,0.73571,0.52707,0.96413,0.50924,1.08606,0.0085645,0.0085645,0.0085645
31,2666.35,1.31498,0.89262,1.37947,0.77489,0.64806,0.72827,0.53523,0.89366,0.4861,1.06273,0.008515,0.008515,0.008515
32,2751.78,1.31655,0.88982,1.38063,0.67708,0.68913,0.73265,0.52883,0.92193,0.48834,1.07514,0.0084655,0.0084655,0.0084655
33,2837.04,1.30891,0.88578,1.3749,0.8291,0.66209,0.72805,0.54696,0.90619,0.49636,1.0651,0.008416,0.008416,0.008416
34,2922.76,1.30804,0.8873,1.37619,0.83662,0.66209,0.74855,0.57596,0.81506,0.46639,1.01305,0.0083665,0.0083665,0.0083665
35,3008.94,1.29978,0.87635,1.36617,0.96691,0.63088,0.75198,0.55984,0.84762,0.45554,1.03766,0.008317,0.008317,0.008317
36,3093.75,1.29175,0.86715,1.36788,0.67917,0.73254,0.75784,0.57406,0.86597,0.47416,1.04496,0.0082675,0.0082675,0.0082675
37,3178.63,1.28724,0.86469,1.36514,0.74607,0.64657,0.72906,0.5509,0.8828,0.50933,1.05187,0.008218,0.008218,0.008218
38,3263.38,1.28581,0.86561,1.36265,0.74036,0.6903,0.76268,0.57862,0.83735,0.47025,1.02969,0.0081685,0.0081685,0.0081685
39,3348.8,1.27703,0.85636,1.35428,0.67038,0.75254,0.76046,0.59871,0.75961,0.42568,1.00651,0.008119,0.008119,0.008119
40,3433.92,1.2715,0.84799,1.34771,0.78041,0.68209,0.74744,0.56492,0.84322,0.44662,1.02779,0.0080695,0.0080695,0.0080695
41,3519.28,1.2706,0.85208,1.35119,0.71168,0.74955,0.75411,0.59466,0.79571,0.43941,1.02086,0.00802,0.00802,0.00802
42,3604.88,1.26116,0.8394,1.33777,0.71264,0.74806,0.74965,0.57769,0.84912,0.42675,1.03233,0.0079705,0.0079705,0.0079705
43,3690.52,1.26606,0.84534,1.34428,0.89453,0.70073,0.7964,0.62061,0.77276,0.43041,1.01223,0.007921,0.007921,0.007921
44,3776.27,1.25897,0.83435,1.33769,0.88767,0.72757,0.80832,0.64142,0.77323,0.40622,1.01154,0.0078715,0.0078715,0.0078715
45,3861.59,1.25819,0.83807,1.33745,0.71105,0.75403,0.78865,0.62057,0.78752,0.42309,1.01369,0.007822,0.007822,0.007822
46,3947.23,1.2482,0.8283,1.33169,0.85252,0.7505,0.81448,0.63247,0.77359,0.4193,1.01054,0.0077725,0.0077725,0.0077725
47,4032.58,1.24715,0.82297,1.33276,0.73091,0.75072,0.77492,0.61197,0.77706,0.40292,1.00787,0.007723,0.007723,0.007723
48,4117.67,1.24834,0.82689,1.33342,0.73666,0.75254,0.7991,0.62927,0.75865,0.41459,0.9919,0.0076735,0.0076735,0.0076735
49,4203.62,1.24198,0.81919,1.32431,0.80698,0.75478,0.80792,0.63505,0.75744,0.40119,0.99375,0.007624,0.007624,0.007624
50,4289.45,1.24229,0.82211,1.32779,0.90724,0.66216,0.76021,0.60872,0.74945,0.40329,0.99707,0.0075745,0.0075745,0.0075745
51,4375.4,1.23413,0.81713,1.32016,0.74318,0.77295,0.76484,0.6113,0.73203,0.39658,0.99037,0.007525,0.007525,0.007525
52,4459.58,1.23409,0.81296,1.32243,0.76252,0.75179,0.76429,0.61318,0.72762,0.39436,0.98797,0.0074755,0.0074755,0.0074755
53,4545,1.23626,0.8137,1.32427,0.77693,0.7922,0.79991,0.63244,0.73291,0.39027,0.98896,0.007426,0.007426,0.007426
54,4630.55,1.22775,0.81395,1.31162,0.79177,0.76857,0.78773,0.63344,0.70537,0.37931,0.96948,0.0073765,0.0073765,0.0073765
55,4715.98,1.22982,0.80595,1.31172,0.85076,0.76881,0.81854,0.65384,0.73026,0.38056,0.98233,0.007327,0.007327,0.007327
56,4801.16,1.22476,0.80978,1.31311,0.92158,0.70594,0.81512,0.65006,0.73159,0.38165,0.98227,0.0072775,0.0072775,0.0072775
57,4885.89,1.2282,0.7987,1.3092,0.75518,0.77478,0.82425,0.66132,0.71688,0.38275,0.97392,0.007228,0.007228,0.007228
58,4970.65,1.21943,0.79672,1.30633,0.78559,0.73519,0.81499,0.64354,0.738,0.38456,0.97909,0.0071785,0.0071785,0.0071785
59,5055.71,1.22037,0.7983,1.30996,0.75663,0.77254,0.81613,0.64589,0.7459,0.38916,0.98609,0.007129,0.007129,0.007129
60,5141.1,1.20576,0.78326,1.29908,0.82979,0.77179,0.82539,0.66353,0.7098,0.38262,0.97905,0.0070795,0.0070795,0.0070795
61,5226.38,1.21993,0.79876,1.30742,0.83993,0.74933,0.82174,0.65337,0.74144,0.3785,0.98504,0.00703,0.00703,0.00703
62,5310.6,1.21446,0.80078,1.30644,0.88529,0.74782,0.83195,0.67369,0.71205,0.37529,0.97285,0.0069805,0.0069805,0.0069805
63,5395.09,1.21074,0.7937,1.30057,0.7367,0.81552,0.80281,0.65703,0.69366,0.3745,0.96579,0.006931,0.006931,0.006931
64,5479.18,1.1973,0.78574,1.29489,0.80749,0.75358,0.82662,0.67169,0.68733,0.37299,0.96271,0.0068815,0.0068815,0.0068815
65,5563.3,1.20005,0.79628,1.29729,0.78624,0.7472,0.80423,0.65421,0.68254,0.37104,0.96316,0.006832,0.006832,0.006832
66,5648.06,1.1997,0.78062,1.29293,0.75449,0.75552,0.80637,0.65717,0.67277,0.36734,0.95748,0.0067825,0.0067825,0.0067825
67,5732.42,1.20123,0.79022,1.29639,0.83025,0.73848,0.81012,0.66015,0.67066,0.36322,0.95826,0.006733,0.006733,0.006733
68,5816.46,1.19038,0.779,1.28705,0.83236,0.77478,0.82539,0.67301,0.68049,0.36071,0.96057,0.0066835,0.0066835,0.0066835
69,5900.01,1.19522,0.78048,1.28663,0.94474,0.70881,0.82719,0.66604,0.68066,0.36052,0.9603,0.006634,0.006634,0.006634
70,5983.35,1.19475,0.77604,1.28616,0.92136,0.75104,0.8402,0.67758,0.68362,0.36272,0.96027,0.0065845,0.0065845,0.0065845
71,6067.09,1.19072,0.77081,1.28299,0.89118,0.7503,0.82806,0.6674,0.68795,0.36339,0.95985,0.006535,0.006535,0.006535
72,6151.31,1.18685,0.76728,1.27876,0.85862,0.75104,0.83252,0.67692,0.69357,0.36202,0.95947,0.0064855,0.0064855,0.0064855
73,6235.76,1.18426,0.76842,1.28105,0.86201,0.7455,0.83726,0.67343,0.6891,0.36086,0.96048,0.006436,0.006436,0.006436
74,6320.08,1.18749,0.77566,1.28159,0.80827,0.75328,0.83286,0.67622,0.68463,0.36205,0.95897,0.0063865,0.0063865,0.0063865
75,6404.39,1.1805,0.76365,1.27799,0.76399,0.79478,0.83411,0.68273,0.68254,0.3624,0.95796,0.006337,0.006337,0.006337
76,6489.47,1.18485,0.76247,1.28048,0.76,0.79478,0.83771,0.68672,0.67978,0.3576,0.95742,0.0062875,0.0062875,0.0062875
77,6573.55,1.18014,0.76677,1.27231,0.78514,0.83478,0.84359,0.68682,0.67513,0.35244,0.95517,0.006238,0.006238,0.006238
78,6657.56,1.18325,0.76535,1.27724,0.79847,0.83478,0.8407,0.68862,0.67426,0.35207,0.95466,0.0061885,0.0061885,0.0061885
79,6741.69,1.17373,0.7609,1.27096,0.79693,0.83552,0.83792,0.69021,0.67757,0.35353,0.95468,0.006139,0.006139,0.006139
80,6827.21,1.17231,0.75118,1.26492,0.80013,0.81478,0.8351,0.68475,0.67649,0.35317,0.95545,0.0060895,0.0060895,0.0060895
81,6912.51,1.17375,0.75345,1.27008,0.81609,0.83371,0.84414,0.69726,0.67348,0.35191,0.95535,0.00604,0.00604,0.00604
82,6997.48,1.17651,0.75488,1.27399,0.80514,0.83478,0.84119,0.69561,0.666,0.35154,0.95281,0.0059905,0.0059905,0.0059905
83,7082.83,1.16996,0.74787,1.26502,0.80719,0.83478,0.83996,0.69435,0.6599,0.34797,0.95208,0.005941,0.005941,0.005941
84,7168.31,1.16946,0.75746,1.26126,0.80597,0.83478,0.83994,0.69674,0.65572,0.34667,0.95122,0.0058915,0.0058915,0.0058915
85,7253.19,1.16897,0.75312,1.26768,0.81666,0.82327,0.83966,0.69715,0.65697,0.34642,0.95157,0.005842,0.005842,0.005842
86,7338.1,1.16021,0.74333,1.26396,0.77508,0.83552,0.83402,0.69372,0.6577,0.34624,0.95114,0.0057925,0.0057925,0.0057925
87,7423.27,1.16186,0.74507,1.26034,0.77603,0.84968,0.83721,0.6946,0.65702,0.34519,0.94974,0.005743,0.005743,0.005743
88,7508.39,1.16042,0.74351,1.2608,0.7732,0.84188,0.83845,0.69579,0.6516,0.34369,0.94715,0.0056935,0.0056935,0.0056935
89,7594.52,1.1529,0.73755,1.2523,0.76833,0.83552,0.83743,0.6923,0.65152,0.34294,0.94674,0.005644,0.005644,0.005644
90,7679.42,1.16227,0.74723,1.2659,0.77053,0.83552,0.83717,0.68832,0.65096,0.34339,0.94656,0.0055945,0.0055945,0.0055945
91,7764.02,1.15682,0.74081,1.25825,0.73937,0.84403,0.83663,0.69084,0.65113,0.34385,0.9464,0.005545,0.005545,0.005545
92,7848.84,1.16326,0.7466,1.26006,0.75078,0.85552,0.8396,0.70178,0.6494,0.34304,0.94539,0.0054955,0.0054955,0.0054955
93,7933.54,1.15625,0.73417,1.25633,0.74643,0.85552,0.84144,0.70187,0.64785,0.34101,0.94482,0.005446,0.005446,0.005446
94,8018.71,1.14338,0.7229,1.2532,0.7649,0.85552,0.84549,0.69846,0.64812,0.34096,0.94512,0.0053965,0.0053965,0.0053965
95,8103.4,1.14828,0.73089,1.25479,0.75432,0.84935,0.84053,0.69236,0.64619,0.34073,0.94416,0.005347,0.005347,0.005347
96,8187.75,1.1487,0.72898,1.25242,0.75999,0.83122,0.84355,0.69475,0.64681,0.33949,0.94384,0.0052975,0.0052975,0.0052975
97,8273.37,1.14032,0.72409,1.24413,0.74699,0.81552,0.84561,0.69663,0.64566,0.33743,0.94298,0.005248,0.005248,0.005248
98,8359.13,1.14508,0.72456,1.25003,0.97196,0.72737,0.84609,0.69738,0.64441,0.3363,0.9424,0.0051985,0.0051985,0.0051985
99,8444.6,1.14611,0.73438,1.25454,0.96736,0.72991,0.84192,0.70169,0.64208,0.33572,0.94149,0.005149,0.005149,0.005149
100,8530.22,1.13932,0.724,1.24349,0.93291,0.73104,0.84162,0.70157,0.64139,0.33465,0.9402,0.0050995,0.0050995,0.0050995
101,8614.7,1.13403,0.71922,1.24203,0.93255,0.73104,0.84218,0.70188,0.64163,0.33565,0.94009,0.00505,0.00505,0.00505
102,8698.88,1.13623,0.72056,1.24001,0.92969,0.73104,0.84189,0.70075,0.64205,0.3361,0.94016,0.0050005,0.0050005,0.0050005
103,8783.43,1.14654,0.72892,1.2482,0.93093,0.73104,0.84092,0.69984,0.64146,0.3362,0.93975,0.004951,0.004951,0.004951
104,8868.51,1.12938,0.71693,1.24022,0.93112,0.73104,0.8421,0.69928,0.64125,0.3339,0.93926,0.0049015,0.0049015,0.0049015
105,8954.03,1.13582,0.72298,1.23878,0.93478,0.73104,0.84153,0.69849,0.64193,0.33447,0.93936,0.004852,0.004852,0.004852
106,9037.83,1.13181,0.71671,1.24048,0.93235,0.73104,0.83909,0.69809,0.64217,0.33429,0.93938,0.0048025,0.0048025,0.0048025
107,9122.75,1.12335,0.71004,1.23218,0.93505,0.73093,0.83935,0.6989,0.64318,0.33456,0.93983,0.004753,0.004753,0.004753
108,9207.45,1.12409,0.70649,1.22787,0.93446,0.72564,0.8398,0.69905,0.64304,0.33519,0.93995,0.0047035,0.0047035,0.0047035
109,9291.92,1.12215,0.70947,1.23156,0.93481,0.72973,0.84007,0.70129,0.64276,0.33417,0.93916,0.004654,0.004654,0.004654
110,9377.45,1.12159,0.7057,1.22969,0.93443,0.72859,0.83852,0.69938,0.64362,0.33388,0.93924,0.0046045,0.0046045,0.0046045
111,9462.06,1.12836,0.71428,1.23803,0.93411,0.73027,0.83955,0.70258,0.64445,0.33355,0.93963,0.004555,0.004555,0.004555
112,9547.04,1.11805,0.70845,1.22846,0.93445,0.73073,0.84014,0.70355,0.64414,0.33304,0.9396,0.0045055,0.0045055,0.0045055
113,9632.38,1.12054,0.70547,1.2266,0.93254,0.73104,0.84199,0.70506,0.64434,0.33414,0.93933,0.004456,0.004456,0.004456
114,9717.98,1.11807,0.70574,1.22905,0.93158,0.73104,0.84183,0.70363,0.64388,0.33346,0.93924,0.0044065,0.0044065,0.0044065
115,9803.61,1.1081,0.69955,1.2207,0.93089,0.73104,0.84078,0.70489,0.64386,0.33307,0.93926,0.004357,0.004357,0.004357
116,9889.29,1.11236,0.69625,1.22422,0.93051,0.73104,0.84135,0.70466,0.64321,0.33276,0.93862,0.0043075,0.0043075,0.0043075
117,9975.17,1.11523,0.69835,1.22166,0.92908,0.73104,0.83865,0.70388,0.6433,0.3329,0.9385,0.004258,0.004258,0.004258
118,10059.8,1.11867,0.6977,1.22383,0.93207,0.73104,0.83937,0.7044,0.64303,0.33166,0.93853,0.0042085,0.0042085,0.0042085
119,10145.9,1.11159,0.70087,1.22574,0.93667,0.73099,0.83939,0.70333,0.64234,0.33258,0.93838,0.004159,0.004159,0.004159
120,10231.4,1.11129,0.69624,1.22414,0.93673,0.72888,0.83953,0.70343,0.64244,0.33174,0.93824,0.0041095,0.0041095,0.0041095
121,10316.9,1.10465,0.69025,1.21813,0.93676,0.72903,0.83897,0.70244,0.64281,0.33138,0.93834,0.00406,0.00406,0.00406
122,10402.5,1.10828,0.69422,1.21382,0.75878,0.83294,0.84083,0.70399,0.643,0.33093,0.93814,0.0040105,0.0040105,0.0040105
123,10487.9,1.10466,0.69266,1.21277,0.7538,0.83478,0.84165,0.70331,0.64383,0.32952,0.93783,0.003961,0.003961,0.003961
124,10573.4,1.10937,0.69935,1.22228,0.75597,0.83478,0.84109,0.70259,0.64375,0.32898,0.9377,0.0039115,0.0039115,0.0039115
125,10658.7,1.10527,0.69239,1.22064,0.7533,0.83478,0.84066,0.70387,0.64371,0.32863,0.93775,0.003862,0.003862,0.003862
126,10744.2,1.09766,0.69256,1.21499,0.88858,0.7303,0.84204,0.70455,0.64305,0.32817,0.9373,0.0038125,0.0038125,0.0038125
127,10829.2,1.10207,0.69064,1.2153,0.89033,0.7303,0.84186,0.70333,0.64318,0.32766,0.93729,0.003763,0.003763,0.003763
128,10914.2,1.09679,0.68784,1.21452,0.89057,0.7303,0.84148,0.70332,0.64327,0.32748,0.93746,0.0037135,0.0037135,0.0037135
129,10999.3,1.09746,0.69121,1.21539,0.89103,0.7303,0.84181,0.70297,0.6424,0.32747,0.93714,0.003664,0.003664,0.003664
130,11085.1,1.09327,0.67974,1.21208,0.89197,0.7303,0.84257,0.70473,0.64244,0.32723,0.93749,0.0036145,0.0036145,0.0036145
131,11170.1,1.09542,0.6886,1.21236,0.89207,0.72933,0.84062,0.7062,0.64071,0.32689,0.93656,0.003565,0.003565,0.003565
132,11255.1,1.09017,0.68006,1.20901,0.87927,0.7303,0.84215,0.70733,0.6409,0.32605,0.93664,0.0035155,0.0035155,0.0035155
133,11340.4,1.08998,0.68382,1.20724,0.87622,0.7303,0.84325,0.70849,0.64077,0.32537,0.93688,0.003466,0.003466,0.003466
134,11425.2,1.08607,0.67732,1.20825,0.87668,0.73061,0.84444,0.70927,0.63954,0.32512,0.93648,0.0034165,0.0034165,0.0034165
135,11510.3,1.0859,0.68089,1.20371,0.87616,0.73055,0.84455,0.70908,0.63909,0.32471,0.9359,0.003367,0.003367,0.003367
136,11596.1,1.08317,0.67457,1.20629,0.87508,0.73052,0.84473,0.70924,0.63879,0.32488,0.93573,0.0033175,0.0033175,0.0033175
137,11681,1.08281,0.67702,1.20448,0.87657,0.7303,0.8457,0.7098,0.6385,0.32512,0.93528,0.003268,0.003268,0.003268
138,11765.5,1.08015,0.67266,1.20347,0.8776,0.7303,0.84627,0.71165,0.63848,0.32471,0.93497,0.0032185,0.0032185,0.0032185
139,11850.7,1.07757,0.67103,1.20233,0.90595,0.74439,0.84803,0.71256,0.6381,0.32536,0.93472,0.003169,0.003169,0.003169
140,11935.9,1.08038,0.67421,1.20612,0.906,0.74458,0.84877,0.71349,0.63791,0.32536,0.93502,0.0031195,0.0031195,0.0031195
141,12021.6,1.0685,0.66488,1.19633,0.90595,0.7442,0.84905,0.71329,0.63715,0.32395,0.93483,0.00307,0.00307,0.00307
142,12107.4,1.06857,0.6704,1.19462,0.90581,0.74347,0.85002,0.71412,0.63601,0.32338,0.93397,0.0030205,0.0030205,0.0030205
143,12191.8,1.07482,0.66933,1.20024,0.90581,0.74332,0.84994,0.7147,0.63576,0.32282,0.93354,0.002971,0.002971,0.002971
144,12277.4,1.07415,0.66715,1.19808,0.90574,0.74249,0.85005,0.71581,0.63486,0.32185,0.93348,0.0029215,0.0029215,0.0029215
145,12363,1.06476,0.66269,1.19557,0.90615,0.74273,0.84969,0.71455,0.6348,0.32083,0.93355,0.002872,0.002872,0.002872
146,12448.2,1.06093,0.65982,1.19303,0.90657,0.74293,0.84998,0.71499,0.63372,0.32068,0.93304,0.0028225,0.0028225,0.0028225
147,12533.7,1.0578,0.65785,1.19087,0.90662,0.7432,0.85003,0.71459,0.6333,0.32077,0.93265,0.002773,0.002773,0.002773
148,12619.3,1.0618,0.66081,1.1958,0.90657,0.74331,0.84981,0.71483,0.63338,0.32085,0.93276,0.0027235,0.0027235,0.0027235
149,12704,1.05824,0.66369,1.19315,0.90654,0.74335,0.85019,0.71556,0.63337,0.32077,0.93288,0.002674,0.002674,0.002674
150,12789.2,1.05204,0.65737,1.18709,0.76488,0.81595,0.84746,0.71278,0.63326,0.32067,0.9326,0.0026245,0.0026245,0.0026245
151,12874.6,1.0575,0.65723,1.18729,0.76494,0.81517,0.84842,0.70859,0.63348,0.32076,0.93271,0.002575,0.002575,0.002575
152,12959.7,1.04938,0.65816,1.18553,0.76413,0.81478,0.84804,0.70848,0.63275,0.32011,0.93243,0.0025255,0.0025255,0.0025255
153,13045,1.04826,0.65158,1.18434,0.76457,0.81478,0.84809,0.7088,0.63265,0.31972,0.93226,0.002476,0.002476,0.002476
154,13130.7,1.04127,0.65179,1.17949,0.76421,0.81478,0.84827,0.71006,0.63207,0.32027,0.93185,0.0024265,0.0024265,0.0024265
155,13216.2,1.04657,0.65485,1.18478,0.76387,0.81478,0.85002,0.71074,0.63256,0.31898,0.93212,0.002377,0.002377,0.002377
156,13302,1.03845,0.64722,1.18333,0.76398,0.81478,0.85063,0.71291,0.63272,0.31881,0.93207,0.0023275,0.0023275,0.0023275
157,13388,1.03515,0.64055,1.1772,0.76594,0.81478,0.85037,0.71112,0.63206,0.3185,0.93159,0.002278,0.002278,0.002278
158,13473.6,1.04182,0.6492,1.18447,0.76622,0.81478,0.85131,0.71206,0.63248,0.31817,0.9318,0.0022285,0.0022285,0.0022285
159,13559.4,1.04302,0.6552,1.18588,0.76682,0.81478,0.8515,0.71415,0.63306,0.31661,0.93185,0.002179,0.002179,0.002179
160,13643.9,1.03164,0.6447,1.17562,0.76742,0.81478,0.85151,0.71383,0.63339,0.31618,0.93197,0.0021295,0.0021295,0.0021295
161,13728.9,1.03148,0.64535,1.176,0.76899,0.81478,0.85184,0.71433,0.6333,0.31613,0.93177,0.00208,0.00208,0.00208
162,13814.7,1.02844,0.64002,1.17239,0.75543,0.81478,0.85167,0.71504,0.63274,0.31563,0.93169,0.0020305,0.0020305,0.0020305
163,13900.4,1.02737,0.64053,1.17596,0.7576,0.81478,0.85183,0.71565,0.63226,0.31508,0.93143,0.001981,0.001981,0.001981
164,13985.8,1.02216,0.64127,1.17181,0.75593,0.81478,0.85214,0.71475,0.63241,0.31486,0.93113,0.0019315,0.0019315,0.0019315
165,14071.5,1.02326,0.63476,1.16939,0.76801,0.81478,0.85311,0.71532,0.63258,0.31428,0.93162,0.001882,0.001882,0.001882
166,14156.4,1.01769,0.63946,1.16683,0.75693,0.8171,0.85359,0.71575,0.63225,0.31343,0.93115,0.0018325,0.0018325,0.0018325
167,14241.4,1.02231,0.64283,1.17278,0.76127,0.81541,0.85496,0.71689,0.63224,0.31316,0.93122,0.001783,0.001783,0.001783
168,14326.6,1.02066,0.63309,1.17154,0.76257,0.81552,0.85507,0.71719,0.63198,0.31265,0.93108,0.0017335,0.0017335,0.0017335
169,14411.8,1.01646,0.63845,1.16595,0.77125,0.82395,0.85544,0.71921,0.63185,0.31224,0.93105,0.001684,0.001684,0.001684
170,14497.1,1.01392,0.62864,1.16253,0.76922,0.81478,0.85834,0.72157,0.63179,0.3121,0.93086,0.0016345,0.0016345,0.0016345
171,14582.1,1.00982,0.62164,1.15732,0.76795,0.83552,0.85754,0.72063,0.63141,0.31171,0.93063,0.001585,0.001585,0.001585
172,14667,1.0161,0.62588,1.16341,0.76464,0.83935,0.85842,0.72158,0.63108,0.31145,0.93065,0.0015355,0.0015355,0.0015355
173,14752.7,1.00586,0.62829,1.15702,0.76768,0.85552,0.85951,0.72232,0.63059,0.31134,0.93033,0.001486,0.001486,0.001486
174,14838,1.01309,0.62977,1.16561,0.76672,0.85552,0.86132,0.7221,0.63068,0.31086,0.93026,0.0014365,0.0014365,0.0014365
175,14923.4,1.00589,0.6263,1.15946,0.76314,0.85579,0.86083,0.72246,0.63031,0.31059,0.93017,0.001387,0.001387,0.001387
176,15008.9,1.00308,0.62621,1.15971,0.76503,0.85552,0.86427,0.72357,0.63008,0.31044,0.93005,0.0013375,0.0013375,0.0013375
177,15094.5,1.00142,0.62141,1.15954,0.76629,0.85552,0.86257,0.72347,0.6302,0.3101,0.93018,0.001288,0.001288,0.001288
178,15180.1,0.99882,0.61729,1.15784,0.76774,0.85575,0.86595,0.72586,0.62993,0.30968,0.9298,0.0012385,0.0012385,0.0012385
179,15265.8,0.99978,0.61978,1.15064,0.76807,0.85552,0.86633,0.72791,0.62927,0.3101,0.92933,0.001189,0.001189,0.001189
180,15351.1,0.99867,0.62387,1.15344,0.77198,0.85747,0.86676,0.72765,0.62954,0.30975,0.92954,0.0011395,0.0011395,0.0011395
181,15436.1,0.99706,0.6208,1.1569,0.77392,0.85552,0.86676,0.72752,0.62976,0.30971,0.92976,0.00109,0.00109,0.00109
182,15521.4,0.99234,0.61537,1.15232,0.78956,0.87552,0.86818,0.72954,0.62922,0.30938,0.92914,0.0010405,0.0010405,0.0010405
183,15605.4,0.99031,0.61031,1.14773,0.7885,0.87552,0.86932,0.73023,0.62896,0.30889,0.92888,0.000991,0.000991,0.000991
184,15690.2,0.98832,0.61035,1.14758,0.79159,0.87552,0.87129,0.72972,0.62901,0.30893,0.92898,0.0009415,0.0009415,0.0009415
185,15776,0.9953,0.61983,1.15364,0.79368,0.87552,0.87,0.72956,0.6294,0.30837,0.92912,0.000892,0.000892,0.000892
186,15861.7,0.99362,0.61868,1.15218,0.79366,0.87552,0.87113,0.73181,0.6292,0.30759,0.92877,0.0008425,0.0008425,0.0008425
187,15946.7,0.98762,0.61025,1.14954,0.80351,0.87478,0.8714,0.7316,0.62944,0.30648,0.92905,0.000793,0.000793,0.000793
