epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,4251.23,0.9365,0.57748,1.19039,0.93609,0.93254,0.94392,0.80413,0.5161,0.2923,0.90847,0.003664,0.003664,0.003664
66,4315.72,0.93233,0.56912,1.18856,0.94925,0.93179,0.94981,0.81076,0.51119,0.29072,0.90501,0.003565,0.003565,0.003565
67,4380.92,0.93025,0.57475,1.18795,0.95504,0.91104,0.9471,0.81034,0.50883,0.29031,0.90412,0.003466,0.003466,0.003466
68,4445.75,0.92826,0.57489,1.19059,0.95849,0.90975,0.94969,0.81641,0.51155,0.28741,0.90583,0.003367,0.003367,0.003367
69,4510.35,0.92787,0.56813,1.18573,0.96177,0.92493,0.94797,0.81567,0.511,0.28588,0.90416,0.003268,0.003268,0.003268
70,4575.21,0.92922,0.56854,1.18975,0.96136,0.93153,0.94895,0.8153,0.51227,0.28509,0.90282,0.003169,0.003169,0.003169
71,4639.67,0.92254,0.5608,1.18432,0.96221,0.92455,0.95425,0.8159,0.51106,0.28651,0.90148,0.00307,0.00307,0.00307
72,4703.79,0.9216,0.56323,1.18355,0.9584,0.93122,0.95253,0.81618,0.51133,0.28242,0.90152,0.002971,0.002971,0.002971
73,4768.81,0.91686,0.55882,1.17947,0.95705,0.93121,0.95345,0.81687,0.51016,0.28248,0.90103,0.002872,0.002872,0.002872
74,4833.16,0.91646,0.55839,1.17744,0.95684,0.93273,0.95529,0.82485,0.51019,0.28212,0.9002,0.002773,0.002773,0.002773
75,4897.75,0.91737,0.55431,1.18392,0.95729,0.93321,0.95212,0.8102,0.50866,0.28208,0.89952,0.002674,0.002674,0.002674
76,4962.02,0.91485,0.55188,1.18004,0.95554,0.93179,0.95226,0.8104,0.50706,0.28513,0.89791,0.002575,0.002575,0.002575
77,5027.52,0.90716,0.54891,1.1724,0.95664,0.93332,0.95315,0.81538,0.5065,0.28555,0.89689,0.002476,0.002476,0.002476
78,5092.4,0.91,0.54909,1.17674,0.9638,0.93179,0.9586,0.82156,0.50591,0.28287,0.8967,0.002377,0.002377,0.002377
79,5157.5,0.91051,0.54869,1.1775,0.95343,0.93304,0.95943,0.82344,0.50541,0.28102,0.89596,0.002278,0.002278,0.002278
80,5222.21,0.90445,0.54609,1.17068,0.95107,0.93314,0.96075,0.82387,0.50411,0.28041,0.89552,0.002179,0.002179,0.002179
81,5287.5,0.90297,0.54188,1.16822,0.95464,0.93212,0.95946,0.82381,0.50345,0.27976,0.89438,0.00208,0.00208,0.00208
82,5352.5,0.90198,0.54536,1.17198,0.95401,0.93179,0.95922,0.82725,0.50392,0.2805,0.89409,0.001981,0.001981,0.001981
83,5416.46,0.89797,0.54018,1.16404,0.96307,0.9303,0.96169,0.8263,0.50326,0.27991,0.89382,0.001882,0.001882,0.001882
84,5481.77,0.89557,0.53761,1.16251,0.96818,0.9303,0.96285,0.82222,0.50315,0.2788,0.89301,0.001783,0.001783,0.001783
85,5546.2,0.89031,0.53475,1.16356,0.97262,0.9303,0.96307,0.82318,0.50144,0.28036,0.89195,0.001684,0.001684,0.001684
86,5610.72,0.89646,0.53767,1.16634,0.9751,0.9303,0.96217,0.82299,0.4999,0.28067,0.89121,0.001585,0.001585,0.001585
87,5675.65,0.88411,0.52633,1.15632,0.97603,0.9303,0.96244,0.83457,0.49906,0.27989,0.89003,0.001486,0.001486,0.001486
88,5741.2,0.89546,0.53498,1.1632,0.97304,0.9303,0.96281,0.83361,0.49817,0.2795,0.88878,0.001387,0.001387,0.001387
89,5806.96,0.8922,0.52868,1.16132,0.97666,0.92955,0.96272,0.83183,0.49717,0.2793,0.88749,0.001288,0.001288,0.001288
90,5871.97,0.89044,0.5317,1.16379,0.98248,0.92955,0.96238,0.83379,0.49657,0.28089,0.88737,0.001189,0.001189,0.001189
91,5936.46,0.76905,0.42318,1.09229,0.98198,0.92955,0.96304,0.83,0.49584,0.28058,0.88586,0.00109,0.00109,0.00109
92,5997.89,0.76441,0.42151,1.09084,0.98341,0.9303,0.96301,0.84021,0.49543,0.28158,0.88528,0.000991,0.000991,0.000991
93,6060.77,0.76515,0.41929,1.0914,0.9806,0.93055,0.96374,0.84277,0.49483,0.27979,0.88488,0.000892,0.000892,0.000892
94,6123.81,0.75987,0.41707,1.08585,0.97908,0.93067,0.96401,0.83814,0.49469,0.28056,0.88464,0.000793,0.000793,0.000793
95,6187.67,0.75693,0.41314,1.08147,0.97869,0.93081,0.96408,0.84093,0.49423,0.27912,0.88431,0.000694,0.000694,0.000694
96,6250.63,0.75473,0.41074,1.08156,0.97933,0.9303,0.96448,0.84644,0.4938,0.27942,0.88367,0.000595,0.000595,0.000595
97,6314.23,0.7532,0.4091,1.07689,0.97877,0.93058,0.96621,0.84756,0.49303,0.27844,0.88322,0.000496,0.000496,0.000496
98,6376.77,0.75168,0.40883,1.0804,0.9867,0.94438,0.96732,0.84481,0.49289,0.27851,0.88267,0.000397,0.000397,0.000397
99,6439.05,0.74657,0.40557,1.07421,0.98655,0.95151,0.96749,0.84837,0.49237,0.27742,0.88215,0.000298,0.000298,0.000298
100,6502.02,0.74803,0.40369,1.0769,0.97974,0.95117,0.96791,0.84833,0.49179,0.27799,0.88136,0.000199,0.000199,0.000199
