epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,898.441,1.38112,0.96914,1.52284,0.65851,0.63613,0.659,0.44868,1.05174,0.82933,1.22729,0.009307,0.009307,0.009307
16,957.521,1.37399,0.9586,1.51367,0.73183,0.58378,0.67605,0.44751,1.10129,0.70636,1.27198,0.0092575,0.0092575,0.0092575
17,1016.46,1.35616,0.94299,1.50191,0.62205,0.67756,0.67882,0.44546,1.14946,0.61711,1.29739,0.009208,0.009208,0.009208
18,1076.14,1.34901,0.9327,1.49401,0.65537,0.7303,0.73769,0.49044,1.064,0.79987,1.23032,0.0091585,0.0091585,0.0091585
19,1135.27,1.34129,0.93198,1.49195,0.58887,0.73399,0.67831,0.43068,1.11005,0.58721,1.2618,0.009109,0.009109,0.009109
20,1195.06,1.33782,0.91573,1.48382,0.74273,0.69941,0.73437,0.5062,0.98282,0.5179,1.18448,0.0090595,0.0090595,0.0090595
21,1254.11,1.3234,0.90775,1.47873,0.70479,0.72985,0.74795,0.51395,0.9809,0.52331,1.18264,0.00901,0.00901,0.00901
22,1313.37,1.32318,0.89927,1.47258,0.7184,0.72881,0.73503,0.51954,0.96385,0.59499,1.1604,0.0089605,0.0089605,0.0089605
23,1372.57,1.311,0.89637,1.46731,0.64298,0.71222,0.74188,0.51347,0.99622,0.51138,1.19514,0.008911,0.008911,0.008911
24,1432.26,1.30831,0.88946,1.45917,0.62322,0.75552,0.70598,0.49647,0.93901,0.50873,1.14832,0.0088615,0.0088615,0.0088615
25,1491.32,1.295,0.87947,1.45079,0.69135,0.75179,0.75911,0.52154,0.99836,0.51218,1.18482,0.008812,0.008812,0.008812
26,1550.34,1.29778,0.87363,1.45577,0.74213,0.68875,0.72979,0.51691,0.93016,0.4888,1.14102,0.0087625,0.0087625,0.0087625
27,1609.41,1.28556,0.86499,1.45023,0.66114,0.73403,0.75852,0.52128,0.97018,0.4869,1.16974,0.008713,0.008713,0.008713
28,1668.29,1.29359,0.86547,1.45198,0.67353,0.81098,0.80731,0.54847,0.95687,0.52135,1.15376,0.0086635,0.0086635,0.0086635
29,1727.06,1.28687,0.86433,1.45161,0.72091,0.70766,0.76364,0.55449,0.95259,0.4759,1.14926,0.008614,0.008614,0.008614
30,1786.75,1.27438,0.85399,1.43929,0.64926,0.7094,0.73439,0.54574,0.91781,0.48652,1.14238,0.0085645,0.0085645,0.0085645
31,1845.87,1.27104,0.85618,1.43241,0.68344,0.81328,0.80101,0.58367,0.86376,0.44408,1.09915,0.008515,0.008515,0.008515
32,1905.34,1.27494,0.85462,1.43029,0.84611,0.6691,0.78241,0.57074,0.90045,0.45404,1.11228,0.0084655,0.0084655,0.0084655
33,1964.42,1.26752,0.84902,1.43078,0.69307,0.73478,0.78162,0.56242,0.96362,0.51751,1.15717,0.008416,0.008416,0.008416
34,2024.24,1.26531,0.85075,1.42431,0.76349,0.71328,0.79301,0.57003,0.91836,0.45655,1.11558,0.0083665,0.0083665,0.0083665
35,2083.55,1.2603,0.84276,1.41877,0.74166,0.71254,0.77743,0.57376,0.93079,0.53121,1.13036,0.008317,0.008317,0.008317
36,2142.13,1.25416,0.83119,1.41875,0.73957,0.83552,0.82114,0.6379,0.86992,0.43338,1.09226,0.0082675,0.0082675,0.0082675
37,2200.83,1.24893,0.82926,1.41498,0.72518,0.69254,0.78602,0.56992,0.89886,0.42837,1.11094,0.008218,0.008218,0.008218
38,2260.08,1.2513,0.83357,1.41839,0.72517,0.79552,0.82184,0.61825,0.8843,0.44423,1.0956,0.0081685,0.0081685,0.0081685
39,2319.15,1.23973,0.81973,1.40661,0.76051,0.79403,0.81404,0.5922,0.91957,0.43504,1.11767,0.008119,0.008119,0.008119
40,2378.37,1.23925,0.81784,1.40475,0.73163,0.79478,0.80339,0.61332,0.87647,0.42691,1.09099,0.0080695,0.0080695,0.0080695
41,2437.94,1.23766,0.81648,1.40518,0.68536,0.79947,0.80602,0.60152,0.87301,0.4295,1.09817,0.00802,0.00802,0.00802
42,2497.23,1.2285,0.81036,1.39579,0.85062,0.74731,0.80496,0.60797,0.87145,0.42961,1.09573,0.0079705,0.0079705,0.0079705
43,2556.59,1.23354,0.81684,1.40278,0.75137,0.79268,0.8023,0.60556,0.86535,0.41479,1.08376,0.007921,0.007921,0.007921
44,2616.03,1.22853,0.80483,1.39353,0.86118,0.73969,0.82254,0.62983,0.8276,0.42165,1.06484,0.0078715,0.0078715,0.0078715
45,2675.4,1.22614,0.80569,1.3921,0.73849,0.84516,0.83321,0.63822,0.84692,0.41805,1.07383,0.007822,0.007822,0.007822
46,2734.71,1.21815,0.79834,1.38533,0.79847,0.79119,0.84178,0.65472,0.824,0.41262,1.05625,0.0077725,0.0077725,0.0077725
47,2793.51,1.22019,0.79955,1.39066,0.72232,0.83478,0.82073,0.63658,0.83845,0.40887,1.06471,0.007723,0.007723,0.007723
48,2852.61,1.22093,0.79988,1.38743,0.87287,0.69773,0.82315,0.64028,0.81594,0.41572,1.06005,0.0076735,0.0076735,0.0076735
49,2911.77,1.21603,0.79311,1.38306,0.79761,0.75478,0.81148,0.62896,0.84718,0.41219,1.06856,0.007624,0.007624,0.007624
50,2970.78,1.21738,0.79855,1.38479,0.87176,0.73328,0.83024,0.63372,0.8396,0.40681,1.06262,0.0075745,0.0075745,0.0075745
51,3029.51,1.20383,0.78735,1.37626,0.70663,0.86145,0.81252,0.63057,0.80811,0.39182,1.05357,0.007525,0.007525,0.007525
52,3088.54,1.20574,0.78503,1.38007,0.80584,0.77478,0.82952,0.65959,0.80933,0.38913,1.05501,0.0074755,0.0074755,0.0074755
53,3147.17,1.20689,0.78674,1.37965,0.90093,0.73104,0.82729,0.65155,0.79937,0.38636,1.0458,0.007426,0.007426,0.007426
54,3206.52,1.19949,0.78611,1.36889,0.71393,0.81478,0.81554,0.63516,0.79445,0.38144,1.04502,0.0073765,0.0073765,0.0073765
55,3265.5,1.20068,0.77576,1.3687,0.80493,0.81328,0.83233,0.65671,0.78665,0.38147,1.03731,0.007327,0.007327,0.007327
56,3324.62,1.19851,0.78325,1.36987,0.81482,0.73609,0.82667,0.6485,0.80988,0.39101,1.047,0.0072775,0.0072775,0.0072775
57,3384.03,1.20088,0.77527,1.36663,0.84091,0.73179,0.81398,0.64071,0.79936,0.39241,1.0412,0.007228,0.007228,0.007228
58,3442.76,1.18824,0.77453,1.36199,0.78532,0.77254,0.83494,0.65378,0.76373,0.3782,1.02804,0.0071785,0.0071785,0.0071785
59,3500.94,1.19438,0.77777,1.37078,0.89039,0.71008,0.83686,0.66392,0.75327,0.37963,1.02278,0.007129,0.007129,0.007129
60,3559.66,1.18218,0.76618,1.35534,0.86944,0.74105,0.82551,0.65208,0.7343,0.37411,1.01459,0.0070795,0.0070795,0.0070795
61,3619.12,1.19211,0.77844,1.36235,0.94587,0.7237,0.85608,0.6901,0.71493,0.36802,1.00814,0.00703,0.00703,0.00703
62,3678.25,1.18571,0.78334,1.35978,0.94495,0.72441,0.8543,0.67632,0.69915,0.36392,1.00031,0.0069805,0.0069805,0.0069805
63,3737.61,1.18549,0.77549,1.35702,0.89168,0.75254,0.85638,0.68513,0.68463,0.36484,0.9948,0.006931,0.006931,0.006931
64,3796.96,1.1707,0.76414,1.34931,0.8134,0.77328,0.84572,0.68551,0.68632,0.36451,0.99505,0.0068815,0.0068815,0.0068815
65,3855.93,1.17353,0.7779,1.34725,0.7128,0.83552,0.81477,0.67577,0.67256,0.36059,0.98507,0.006832,0.006832,0.006832
66,3915.37,1.17243,0.76266,1.34616,0.76285,0.77403,0.79991,0.67413,0.66656,0.35537,0.98325,0.0067825,0.0067825,0.0067825
67,3974.44,1.17264,0.77332,1.3475,0.80231,0.75254,0.80969,0.67759,0.667,0.35595,0.98437,0.006733,0.006733,0.006733
68,4033.39,1.16509,0.76258,1.34064,0.82007,0.77254,0.82043,0.68573,0.6727,0.35562,0.98721,0.0066835,0.0066835,0.0066835
69,4092.64,1.16454,0.76196,1.33606,0.82569,0.77179,0.82099,0.68957,0.66979,0.35296,0.98589,0.006634,0.006634,0.006634
70,4151.76,1.16462,0.7604,1.33576,0.8481,0.76045,0.83224,0.69896,0.67649,0.3522,0.98882,0.0065845,0.0065845,0.0065845
71,4211.36,1.16527,0.75743,1.33598,0.79608,0.77254,0.82332,0.69099,0.679,0.35465,0.9896,0.006535,0.006535,0.006535
72,4270.52,1.15921,0.75387,1.33095,0.90017,0.7265,0.82524,0.68778,0.67809,0.35301,0.98951,0.0064855,0.0064855,0.0064855
73,4329.32,1.15582,0.75798,1.33668,0.7599,0.79254,0.82731,0.69242,0.67164,0.35341,0.98508,0.006436,0.006436,0.006436
74,4388.07,1.15833,0.75851,1.33357,0.81685,0.77679,0.82933,0.69327,0.66682,0.35008,0.98461,0.0063865,0.0063865,0.0063865
75,4447.03,1.14743,0.74938,1.32538,0.82224,0.79179,0.82674,0.69611,0.6629,0.35108,0.98155,0.006337,0.006337,0.006337
76,4506.41,1.15598,0.74633,1.32752,0.86083,0.77491,0.83425,0.70378,0.65942,0.35012,0.97954,0.0062875,0.0062875,0.0062875
77,4565.81,1.14973,0.74807,1.32268,0.89511,0.79104,0.84356,0.71307,0.6522,0.34883,0.97807,0.006238,0.006238,0.006238
78,4624.64,1.1458,0.75177,1.31867,0.86236,0.77179,0.83621,0.70712,0.64331,0.34768,0.97352,0.0061885,0.0061885,0.0061885
79,4683.63,1.14043,0.74808,1.31625,0.90562,0.76955,0.84196,0.71608,0.63832,0.34396,0.97217,0.006139,0.006139,0.006139
80,4742.61,1.1398,0.73645,1.31423,0.87977,0.74992,0.83686,0.71149,0.6362,0.34238,0.97,0.0060895,0.0060895,0.0060895
81,4801.39,1.13282,0.73866,1.3129,0.91876,0.74595,0.83135,0.70664,0.63622,0.34391,0.96909,0.00604,0.00604,0.00604
82,4859.83,1.13892,0.74235,1.3158,0.94779,0.74731,0.84206,0.71526,0.63425,0.34357,0.96819,0.0059905,0.0059905,0.0059905
83,4918.75,1.1357,0.73782,1.30813,0.87763,0.74731,0.82925,0.70364,0.63487,0.34317,0.9679,0.005941,0.005941,0.005941
84,4978.04,1.13722,0.74755,1.30576,0.87563,0.74731,0.82489,0.70384,0.63475,0.34268,0.96758,0.0058915,0.0058915,0.0058915
85,5036.56,1.13357,0.73948,1.30826,0.90861,0.74731,0.83759,0.71036,0.63651,0.3409,0.96766,0.005842,0.005842,0.005842
86,5095.52,1.1265,0.73471,1.30321,0.90511,0.7373,0.8406,0.71629,0.6354,0.34163,0.9672,0.0057925,0.0057925,0.0057925
87,5153.74,1.12352,0.72949,1.29614,0.86885,0.74903,0.83915,0.71112,0.63432,0.34328,0.9654,0.005743,0.005743,0.005743
88,5212.44,1.12452,0.73219,1.30019,0.7575,0.84386,0.83797,0.7095,0.63024,0.34277,0.96301,0.0056935,0.0056935,0.0056935
89,5271.44,1.11851,0.72743,1.28714,0.87062,0.74955,0.83521,0.70769,0.62895,0.34128,0.96256,0.005644,0.005644,0.005644
90,5330.67,1.12306,0.73646,1.29819,0.8709,0.7503,0.83269,0.70581,0.6278,0.34128,0.96181,0.0055945,0.0055945,0.0055945
91,5389.82,1.11975,0.73159,1.29341,0.76522,0.82288,0.83556,0.70935,0.62581,0.34049,0.96104,0.005545,0.005545,0.005545
92,5448.59,1.12488,0.73286,1.29905,0.76474,0.81974,0.83513,0.70914,0.62607,0.34013,0.96065,0.0054955,0.0054955,0.0054955
93,5507.43,1.1167,0.72455,1.29153,0.77988,0.83254,0.8377,0.71278,0.62537,0.33905,0.95986,0.005446,0.005446,0.005446
94,5566.67,1.10499,0.71507,1.28102,0.77526,0.83254,0.83717,0.71055,0.62641,0.33797,0.95927,0.0053965,0.0053965,0.0053965
95,5625.75,1.11041,0.72224,1.28896,0.77542,0.81254,0.8395,0.71259,0.6266,0.33869,0.9581,0.005347,0.005347,0.005347
96,5684.94,1.11006,0.71989,1.29125,0.77386,0.81254,0.83945,0.7124,0.6263,0.3374,0.95743,0.0052975,0.0052975,0.0052975
97,5744.12,1.10186,0.71155,1.27714,0.81817,0.81146,0.84481,0.71537,0.62682,0.33649,0.95767,0.005248,0.005248,0.005248
98,5802.5,1.10433,0.71607,1.2808,0.83995,0.81104,0.84314,0.71762,0.62631,0.33649,0.95746,0.0051985,0.0051985,0.0051985
99,5861.47,1.1064,0.72569,1.28723,0.83564,0.81104,0.84633,0.71944,0.62565,0.33603,0.95619,0.005149,0.005149,0.005149
100,5920.91,1.10119,0.71554,1.28022,0.84087,0.8055,0.84983,0.72253,0.62499,0.33455,0.95586,0.0050995,0.0050995,0.0050995
101,5980.23,1.09643,0.70999,1.27692,0.84022,0.79104,0.84855,0.72436,0.62416,0.33485,0.95548,0.00505,0.00505,0.00505
102,6039.23,1.10255,0.7143,1.27947,0.86139,0.80771,0.84954,0.72547,0.62322,0.33405,0.95509,0.0050005,0.0050005,0.0050005
103,6098.6,1.109,0.72277,1.28861,0.85444,0.77701,0.84927,0.72622,0.62277,0.33333,0.95488,0.004951,0.004951,0.004951
104,6157.65,1.09374,0.70684,1.27604,0.87737,0.77634,0.84967,0.7263,0.62159,0.33335,0.95383,0.0049015,0.0049015,0.0049015
105,6216.42,1.09855,0.71335,1.26917,0.87892,0.77104,0.85192,0.72652,0.62124,0.33378,0.95346,0.004852,0.004852,0.004852
106,6276.12,1.09325,0.7059,1.27137,0.88155,0.77104,0.85104,0.72633,0.62124,0.33328,0.95363,0.0048025,0.0048025,0.0048025
107,6335.03,1.08265,0.70315,1.26514,0.90592,0.79003,0.85487,0.72957,0.62031,0.33366,0.95311,0.004753,0.004753,0.004753
108,6393.99,1.08286,0.69979,1.26042,0.87609,0.7712,0.85516,0.73076,0.6205,0.33178,0.9528,0.0047035,0.0047035,0.0047035
109,6453.6,1.0815,0.70158,1.25993,0.8813,0.79198,0.85591,0.73253,0.61977,0.33153,0.95249,0.004654,0.004654,0.004654
110,6513.07,1.08279,0.69915,1.26448,0.83939,0.81104,0.85536,0.73341,0.61996,0.33242,0.95284,0.0046045,0.0046045,0.0046045
111,6571.9,1.08597,0.70294,1.27078,0.90896,0.78599,0.85665,0.73455,0.61971,0.33223,0.95251,0.004555,0.004555,0.004555
112,6630.65,1.07415,0.70053,1.25908,0.90909,0.78423,0.85766,0.73561,0.6187,0.33147,0.95156,0.0045055,0.0045055,0.0045055
113,6689.44,1.08002,0.69452,1.25776,0.90911,0.78313,0.85845,0.73642,0.61868,0.33171,0.95112,0.004456,0.004456,0.004456
114,6748.68,1.07573,0.69853,1.26144,0.83038,0.81179,0.85824,0.73718,0.61792,0.33187,0.95083,0.0044065,0.0044065,0.0044065
115,6807.66,1.07057,0.69453,1.25007,0.83267,0.83179,0.85821,0.73731,0.61691,0.33148,0.95002,0.004357,0.004357,0.004357
116,6866.31,1.06762,0.6889,1.25244,0.81733,0.83254,0.85837,0.73746,0.61647,0.33113,0.94972,0.0043075,0.0043075,0.0043075
117,6925.56,1.0685,0.69202,1.25535,0.81886,0.83254,0.85914,0.73812,0.61599,0.3313,0.94931,0.004258,0.004258,0.004258
118,6984.72,1.07374,0.69388,1.25411,0.82333,0.83254,0.85917,0.73847,0.61572,0.33097,0.94914,0.0042085,0.0042085,0.0042085
119,7043.87,1.06895,0.69185,1.25523,0.83072,0.83179,0.86122,0.7401,0.61499,0.33033,0.94911,0.004159,0.004159,0.004159
120,7102.68,1.06537,0.69341,1.2519,0.83405,0.83179,0.8619,0.74207,0.61476,0.32976,0.94878,0.0041095,0.0041095,0.0041095
121,7161.78,1.06286,0.68288,1.24572,0.88549,0.81104,0.86455,0.74446,0.61475,0.32803,0.94919,0.00406,0.00406,0.00406
122,7220.73,1.06457,0.68735,1.24304,0.87341,0.81104,0.866,0.7472,0.61431,0.32694,0.94865,0.0040105,0.0040105,0.0040105
123,7280.12,1.05817,0.68513,1.24695,0.8602,0.81104,0.86661,0.74395,0.61396,0.32675,0.94838,0.003961,0.003961,0.003961
124,7338.89,1.06389,0.69149,1.25434,0.87983,0.81104,0.8673,0.74549,0.61264,0.32677,0.94707,0.0039115,0.0039115,0.0039115
125,7398.24,1.06025,0.68492,1.24524,0.88576,0.81104,0.87012,0.7469,0.61213,0.32659,0.94676,0.003862,0.003862,0.003862
126,7457.38,1.05559,0.6885,1.24539,0.84601,0.81179,0.86849,0.74574,0.61126,0.32633,0.94606,0.0038125,0.0038125,0.0038125
127,7516.38,1.05861,0.68605,1.24497,0.85078,0.81722,0.86948,0.74417,0.61078,0.32511,0.94564,0.003763,0.003763,0.003763
128,7575.69,1.05084,0.68327,1.23892,0.86627,0.81104,0.87049,0.74542,0.61088,0.32553,0.94514,0.0037135,0.0037135,0.0037135
129,7634.76,1.05425,0.68672,1.23957,0.86807,0.81104,0.86991,0.74477,0.6105,0.32485,0.94478,0.003664,0.003664,0.003664
130,7693.72,1.04934,0.67493,1.23533,0.88744,0.81104,0.8716,0.74625,0.6112,0.32394,0.94573,0.0036145,0.0036145,0.0036145
131,7752.84,1.0544,0.68125,1.24004,0.8895,0.81104,0.87189,0.74689,0.61009,0.32413,0.94477,0.003565,0.003565,0.003565
132,7812.36,1.04643,0.67674,1.23926,0.88989,0.79078,0.87166,0.74758,0.61001,0.32329,0.94458,0.0035155,0.0035155,0.0035155
133,7870.94,1.04532,0.67947,1.23336,0.87461,0.81104,0.8723,0.74775,0.60975,0.32361,0.94411,0.003466,0.003466,0.003466
134,7929.99,1.04034,0.67313,1.2336,0.8724,0.81179,0.87372,0.74884,0.60907,0.32298,0.94368,0.0034165,0.0034165,0.0034165
135,7988.69,1.0434,0.67635,1.23371,0.87184,0.81179,0.87407,0.7491,0.60852,0.3229,0.94358,0.003367,0.003367,0.003367
136,8047.4,1.04045,0.66982,1.23042,0.8757,0.81179,0.87387,0.74906,0.60828,0.32247,0.94344,0.0033175,0.0033175,0.0033175
137,8105.93,1.04201,0.67479,1.22743,0.87421,0.81179,0.87331,0.75114,0.60795,0.32165,0.94346,0.003268,0.003268,0.003268
138,8164.98,1.03683,0.67046,1.22692,0.89259,0.82694,0.87555,0.75067,0.60756,0.32083,0.9429,0.0032185,0.0032185,0.0032185
139,8223.97,1.03559,0.66454,1.2256,0.89323,0.8286,0.87582,0.75056,0.60711,0.32038,0.94271,0.003169,0.003169,0.003169
140,8282.6,1.03862,0.67343,1.23076,0.89354,0.82947,0.87581,0.75096,0.60671,0.32024,0.94223,0.0031195,0.0031195,0.0031195
141,8341.67,1.03126,0.66683,1.22414,0.89348,0.8287,0.8763,0.75151,0.6063,0.32025,0.94185,0.00307,0.00307,0.00307
142,8400.6,1.03362,0.66665,1.222,0.89354,0.8279,0.87657,0.75399,0.60587,0.31955,0.94147,0.0030205,0.0030205,0.0030205
143,8459.65,1.03448,0.66719,1.22206,0.89361,0.82811,0.87665,0.756,0.60568,0.31923,0.94124,0.002971,0.002971,0.002971
144,8519.07,1.03509,0.66635,1.22251,0.89402,0.82796,0.87684,0.75429,0.60519,0.31887,0.9406,0.0029215,0.0029215,0.0029215
145,8578.05,1.02751,0.66074,1.21917,0.89458,0.82832,0.87703,0.75655,0.60489,0.31809,0.94039,0.002872,0.002872,0.002872
146,8637.08,1.02213,0.65743,1.21798,0.89447,0.82483,0.87702,0.75525,0.60462,0.318,0.94025,0.0028225,0.0028225,0.0028225
147,8695.89,1.02074,0.65583,1.21762,0.89415,0.82315,0.87676,0.75429,0.60507,0.3175,0.94006,0.002773,0.002773,0.002773
148,8754.73,1.02646,0.6597,1.22153,0.89196,0.81165,0.87772,0.75513,0.60428,0.31671,0.93956,0.0027235,0.0027235,0.0027235
149,8813.89,1.02659,0.65962,1.22034,0.89197,0.81143,0.87841,0.75419,0.60397,0.31625,0.93951,0.002674,0.002674,0.002674
150,8872.03,1.02104,0.66122,1.21445,0.89202,0.81135,0.8773,0.75452,0.60389,0.31665,0.93932,0.0026245,0.0026245,0.0026245
151,8930.65,1.02216,0.65315,1.21298,0.83567,0.83285,0.87756,0.75524,0.60331,0.31677,0.93923,0.002575,0.002575,0.002575
152,8989.63,1.02326,0.65391,1.21351,0.89215,0.81171,0.8776,0.75318,0.60465,0.31621,0.94026,0.0025255,0.0025255,0.0025255
153,9048.67,1.01796,0.6488,1.21079,0.86931,0.83179,0.87822,0.75375,0.6049,0.31635,0.94014,0.002476,0.002476,0.002476
154,9108.2,1.01025,0.65167,1.20807,0.98051,0.7833,0.87952,0.75493,0.60467,0.31615,0.93997,0.0024265,0.0024265,0.0024265
155,9167.22,1.01545,0.65506,1.21138,0.97996,0.78358,0.8805,0.75578,0.60445,0.3158,0.93936,0.002377,0.002377,0.002377
156,9226.44,1.00776,0.64762,1.20881,0.97074,0.78358,0.87991,0.75517,0.60409,0.31493,0.93916,0.0023275,0.0023275,0.0023275
157,9285.48,1.00839,0.64119,1.20452,0.9735,0.78347,0.88021,0.75546,0.60371,0.31496,0.93898,0.002278,0.002278,0.002278
158,9344.53,1.01383,0.64906,1.21106,0.9669,0.78352,0.88046,0.75591,0.60325,0.31445,0.93877,0.0022285,0.0022285,0.0022285
159,9402.98,1.01615,0.65628,1.21224,0.96399,0.78358,0.88082,0.75636,0.60326,0.31396,0.93867,0.002179,0.002179,0.002179
160,9461.6,1.00843,0.64667,1.20621,0.96436,0.78358,0.88084,0.757,0.6031,0.31361,0.93835,0.0021295,0.0021295,0.0021295
161,9520.66,1.00706,0.64557,1.20488,0.96359,0.78358,0.88248,0.75755,0.60307,0.3135,0.9383,0.00208,0.00208,0.00208
162,9579.48,1.00049,0.63903,1.19744,0.96467,0.78358,0.88275,0.75779,0.60263,0.31288,0.93798,0.0020305,0.0020305,0.0020305
163,9638.63,1.00692,0.64106,1.20437,0.96538,0.78284,0.88302,0.75781,0.6026,0.31222,0.93769,0.001981,0.001981,0.001981
164,9698.09,0.99572,0.63989,1.19489,0.96578,0.78333,0.88338,0.75977,0.60269,0.31219,0.93726,0.0019315,0.0019315,0.0019315
165,9757.01,0.99879,0.63124,1.19688,0.96531,0.78336,0.88419,0.76071,0.60216,0.31168,0.937,0.001882,0.001882,0.001882
166,9816.43,0.99571,0.63972,1.19655,0.96522,0.78329,0.88425,0.76037,0.60243,0.31214,0.93718,0.0018325,0.0018325,0.0018325
167,9875.19,1.00074,0.64387,1.20432,0.9652,0.78317,0.8849,0.76079,0.60227,0.31143,0.93723,0.001783,0.001783,0.001783
168,9933.97,0.99512,0.63662,1.19922,0.96552,0.78288,0.88601,0.76142,0.60253,0.31085,0.93709,0.0017335,0.0017335,0.0017335
169,9992.95,0.99425,0.639,1.19488,0.96516,0.78242,0.8871,0.76223,0.60231,0.31002,0.93766,0.001684,0.001684,0.001684
170,10052.2,0.99209,0.6304,1.1948,0.91727,0.81051,0.8875,0.76354,0.6023,0.3099,0.93719,0.0016345,0.0016345,0.0016345
171,10109.8,0.98871,0.62611,1.18608,0.9067,0.81104,0.88736,0.76228,0.60176,0.3095,0.93659,0.001585,0.001585,0.001585
172,10168.3,0.99537,0.63224,1.19028,0.89455,0.81426,0.88771,0.76309,0.60155,0.30927,0.93631,0.0015355,0.0015355,0.0015355
173,10227.5,0.98878,0.63013,1.18639,0.89486,0.81546,0.88802,0.76323,0.60131,0.3084,0.93639,0.001486,0.001486,0.001486
174,10286.2,0.98873,0.63322,1.19202,0.89476,0.81422,0.88805,0.76335,0.60071,0.30793,0.93631,0.0014365,0.0014365,0.0014365
175,10345.5,0.98804,0.63089,1.18958,0.89458,0.81306,0.88813,0.76321,0.60036,0.30761,0.93612,0.001387,0.001387,0.001387
176,10404.9,0.98161,0.62909,1.18792,0.89516,0.81593,0.8893,0.76613,0.60017,0.30814,0.93603,0.0013375,0.0013375,0.0013375
177,10464,0.97828,0.62509,1.18618,0.89473,0.83104,0.89117,0.76754,0.59936,0.30742,0.9358,0.001288,0.001288,0.001288
178,10523.2,0.97682,0.61966,1.18298,0.90003,0.81104,0.89038,0.76614,0.59909,0.30704,0.93538,0.0012385,0.0012385,0.0012385
179,10582.3,0.98275,0.62171,1.17922,0.89063,0.83104,0.89156,0.76893,0.59873,0.30692,0.93516,0.001189,0.001189,0.001189
180,10640.9,0.97951,0.62759,1.18416,0.88996,0.83104,0.89172,0.76381,0.59816,0.30658,0.93475,0.0011395,0.0011395,0.0011395
181,10700.1,0.97963,0.62524,1.18042,0.90683,0.8103,0.89144,0.76399,0.59809,0.30682,0.93469,0.00109,0.00109,0.00109
182,10759.6,0.97516,0.61971,1.17918,0.92036,0.82139,0.89223,0.76506,0.598,0.30687,0.93446,0.0010405,0.0010405,0.0010405
183,10818.5,0.97088,0.61471,1.1759,0.9209,0.82159,0.8926,0.76488,0.59764,0.30656,0.9341,0.000991,0.000991,0.000991
184,10877.3,0.97438,0.61281,1.17819,0.89131,0.83104,0.89383,0.76642,0.59777,0.30609,0.93411,0.0009415,0.0009415,0.0009415
185,10936.5,0.97807,0.62494,1.18483,0.89155,0.83104,0.89445,0.76716,0.59758,0.3054,0.93399,0.000892,0.000892,0.000892
186,10995.5,0.97776,0.62263,1.18072,0.89239,0.83104,0.89462,0.76787,0.59777,0.3053,0.93395,0.0008425,0.0008425,0.0008425
187,11054.1,0.9728,0.61329,1.17912,0.89257,0.83104,0.89544,0.76864,0.59735,0.30545,0.93352,0.000793,0.000793,0.000793
