epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,21178.8,1.86718,1.2069,2.44329,0.90223,0.85627,0.91118,0.78955,1.02705,0.4999,1.83695,0.0043075,0.0043075,0.0043075
117,21360.7,1.8782,1.21719,2.44318,0.92105,0.85627,0.91588,0.79226,1.0263,0.49827,1.83436,0.004258,0.004258,0.004258
118,21542.4,1.87578,1.20767,2.44899,0.92079,0.85627,0.91493,0.79223,1.02566,0.4997,1.83447,0.0042085,0.0042085,0.0042085
119,21723.8,1.87264,1.21281,2.44933,0.91712,0.87627,0.9182,0.7942,1.02493,0.49696,1.83363,0.004159,0.004159,0.004159
120,21905.7,1.85896,1.2106,2.43823,0.92427,0.88681,0.92035,0.79809,1.02452,0.49874,1.83365,0.0041095,0.0041095,0.0041095
121,22087.3,1.85799,1.20099,2.42963,0.90758,0.88738,0.91755,0.79802,1.02306,0.4931,1.8332,0.00406,0.00406,0.00406
122,22269,1.86877,1.20732,2.43358,0.89147,0.87627,0.91583,0.79859,1.0216,0.49403,1.83199,0.0040105,0.0040105,0.0040105
123,22450.9,1.84664,1.19863,2.42422,0.88722,0.87995,0.91718,0.7995,1.0207,0.49433,1.83019,0.003961,0.003961,0.003961
124,22633.1,1.86002,1.20833,2.43025,0.86951,0.88533,0.91598,0.79885,1.01885,0.4942,1.82913,0.0039115,0.0039115,0.0039115
125,22815.1,1.85155,1.19438,2.43326,0.85733,0.88982,0.90866,0.79294,1.0172,0.49413,1.82749,0.003862,0.003862,0.003862
126,22997.2,1.83499,1.20075,2.42193,0.86887,0.89701,0.91338,0.7988,1.01639,0.49111,1.82625,0.0038125,0.0038125,0.0038125
127,23179.2,1.84835,1.19093,2.43257,0.89372,0.88526,0.91295,0.79858,1.01714,0.4914,1.82424,0.003763,0.003763,0.003763
128,23361.2,1.8476,1.17996,2.42464,0.86608,0.89701,0.90663,0.79493,1.01678,0.49105,1.82305,0.0037135,0.0037135,0.0037135
129,23543.1,1.84392,1.19188,2.41091,0.86768,0.87552,0.89867,0.7866,1.01481,0.48941,1.82179,0.003664,0.003664,0.003664
130,23724.6,1.82418,1.17697,2.40031,0.85956,0.89552,0.90723,0.79762,1.013,0.49664,1.82082,0.0036145,0.0036145,0.0036145
131,23906.3,1.8426,1.19076,2.41503,0.88869,0.89478,0.91155,0.80084,1.01287,0.48941,1.82083,0.003565,0.003565,0.003565
132,24088.2,1.82442,1.18063,2.39733,0.87585,0.89552,0.91142,0.80265,1.0114,0.48664,1.82012,0.0035155,0.0035155,0.0035155
133,24270.2,1.82991,1.17961,2.40163,0.87484,0.89552,0.91176,0.80286,1.01093,0.48577,1.81946,0.003466,0.003466,0.003466
134,24452.2,1.81481,1.16626,2.3987,0.87282,0.89552,0.91373,0.80509,1.01032,0.48476,1.81715,0.0034165,0.0034165,0.0034165
135,24634.4,1.81748,1.16293,2.40271,0.88846,0.89478,0.91805,0.80842,1.00848,0.483,1.8168,0.003367,0.003367,0.003367
136,24816.4,1.81767,1.15962,2.40094,0.88253,0.89571,0.91622,0.80747,1.00834,0.48411,1.81601,0.0033175,0.0033175,0.0033175
137,24998.1,1.82081,1.18252,2.40127,0.88064,0.89649,0.91943,0.8094,1.00764,0.48284,1.81666,0.003268,0.003268,0.003268
138,25180.2,1.81323,1.15618,2.40738,0.88408,0.89552,0.92235,0.81306,1.0074,0.47961,1.81677,0.0032185,0.0032185,0.0032185
139,25362.1,1.80008,1.15655,2.39053,0.88951,0.89627,0.92201,0.81219,1.0057,0.47816,1.8153,0.003169,0.003169,0.003169
140,25544.5,1.81849,1.1583,2.40454,0.89568,0.88825,0.92236,0.81424,1.00499,0.47635,1.81412,0.0031195,0.0031195,0.0031195
141,25726.8,1.79573,1.14778,2.38449,0.88319,0.87478,0.92322,0.81605,1.00446,0.4757,1.81359,0.00307,0.00307,0.00307
142,25908.9,1.79228,1.15208,2.38238,0.91268,0.87552,0.92779,0.82061,1.00442,0.47677,1.81245,0.0030205,0.0030205,0.0030205
143,26091.1,1.80602,1.15119,2.40149,0.87728,0.90969,0.9294,0.82126,1.00344,0.47379,1.81187,0.002971,0.002971,0.002971
144,26273.1,1.80323,1.16091,2.392,0.90347,0.87552,0.9282,0.82132,1.00278,0.47474,1.81152,0.0029215,0.0029215,0.0029215
145,26455.1,1.7866,1.1355,2.38572,0.86257,0.91269,0.92789,0.82063,1.00321,0.47378,1.81186,0.002872,0.002872,0.002872
146,26636.8,1.78227,1.14185,2.37661,0.86282,0.91283,0.92839,0.82116,1.00253,0.47415,1.81102,0.0028225,0.0028225,0.0028225
147,26818.8,1.76988,1.12819,2.36922,0.89713,0.88491,0.92949,0.82418,1.00152,0.47166,1.81067,0.002773,0.002773,0.002773
148,27000.5,1.77841,1.13723,2.37629,0.86188,0.91701,0.93032,0.82511,1.00081,0.47039,1.81005,0.0027235,0.0027235,0.0027235
149,27182.5,1.77824,1.14871,2.37666,0.90935,0.87552,0.93224,0.82354,1.00136,0.46942,1.80947,0.002674,0.002674,0.002674
150,27364.5,1.76254,1.13944,2.35823,0.87314,0.91701,0.93307,0.82481,1.0008,0.46887,1.80853,0.0026245,0.0026245,0.0026245
151,27546.3,1.77562,1.12718,2.35806,0.89559,0.91087,0.93339,0.82511,0.99976,0.4695,1.80725,0.002575,0.002575,0.002575
152,27728.3,1.7709,1.12392,2.36036,0.89513,0.90476,0.93398,0.82502,0.99928,0.46935,1.80705,0.0025255,0.0025255,0.0025255
153,27910.4,1.76349,1.11384,2.3591,0.89291,0.91627,0.93418,0.82415,1.00004,0.47173,1.80702,0.002476,0.002476,0.002476
154,28092.6,1.75019,1.12131,2.35636,0.89658,0.9056,0.93532,0.82453,1.00001,0.46901,1.80726,0.0024265,0.0024265,0.0024265
155,28274.6,1.75802,1.12317,2.36337,0.87528,0.91701,0.93192,0.81869,0.99762,0.46928,1.80663,0.002377,0.002377,0.002377
156,28456.6,1.7442,1.11082,2.35869,0.88655,0.91701,0.93693,0.82538,0.99784,0.46641,1.80608,0.0023275,0.0023275,0.0023275
157,28638.8,1.74328,1.09775,2.35036,0.89163,0.91701,0.93841,0.82797,0.99701,0.46525,1.80479,0.002278,0.002278,0.002278
158,28820.6,1.75489,1.11325,2.36368,0.89314,0.91701,0.93923,0.82938,0.99684,0.46594,1.80515,0.0022285,0.0022285,0.0022285
159,29002.1,1.7588,1.12941,2.36449,0.91547,0.91627,0.94063,0.83035,0.99596,0.46442,1.80492,0.002179,0.002179,0.002179
160,29184.2,1.74445,1.10848,2.34414,0.91586,0.91637,0.94042,0.82905,0.99527,0.46275,1.8047,0.0021295,0.0021295,0.0021295
161,29366.3,1.73846,1.10098,2.34484,0.89914,0.90713,0.9396,0.82747,0.99459,0.46112,1.80472,0.00208,0.00208,0.00208
162,29548.6,1.72334,1.08851,2.32593,0.8953,0.91478,0.93544,0.82394,0.99453,0.46314,1.80446,0.0020305,0.0020305,0.0020305
163,29730.5,1.72781,1.09652,2.33964,0.93838,0.88674,0.94022,0.82843,0.99487,0.46476,1.80502,0.001981,0.001981,0.001981
164,29912.6,1.72396,1.09934,2.33559,0.92131,0.89552,0.94134,0.83027,0.99371,0.46503,1.80497,0.0019315,0.0019315,0.0019315
165,30094.8,1.7185,1.0914,2.33307,0.92077,0.89552,0.94257,0.83181,0.99378,0.46106,1.80493,0.001882,0.001882,0.001882
166,30277.1,1.71545,1.09058,2.32514,0.91838,0.89875,0.94332,0.83391,0.99317,0.45954,1.80462,0.0018325,0.0018325,0.0018325
167,30459.2,1.71872,1.10107,2.32981,0.9196,0.90978,0.94219,0.83265,0.99165,0.45734,1.80459,0.001783,0.001783,0.001783
168,30641.3,1.71263,1.07657,2.3264,0.91841,0.90877,0.94254,0.8335,0.99177,0.46035,1.80494,0.0017335,0.0017335,0.0017335
169,30823.5,1.71095,1.10155,2.33136,0.91947,0.90975,0.94333,0.83466,0.99166,0.45774,1.80486,0.001684,0.001684,0.001684
170,31005.7,1.70223,1.0777,2.32865,0.91912,0.91172,0.94378,0.83511,0.99119,0.45721,1.80455,0.0016345,0.0016345,0.0016345
171,31187.6,1.70052,1.06191,2.31584,0.91628,0.91552,0.94416,0.83558,0.99098,0.45658,1.80562,0.001585,0.001585,0.001585
172,31369.8,1.70977,1.06949,2.32274,0.91329,0.91552,0.94537,0.83683,0.99028,0.45557,1.80527,0.0015355,0.0015355,0.0015355
173,31552.1,1.70342,1.07355,2.31427,0.91009,0.91552,0.94631,0.83784,0.99029,0.45453,1.8054,0.001486,0.001486,0.001486
174,31734.1,1.70701,1.08343,2.32904,0.91423,0.91552,0.94708,0.83824,0.98992,0.45389,1.80466,0.0014365,0.0014365,0.0014365
175,31915.9,1.6927,1.06813,2.31575,0.91695,0.91552,0.94693,0.83859,0.98986,0.45602,1.80459,0.001387,0.001387,0.001387
176,32097.9,1.68537,1.06407,2.31815,0.91813,0.91552,0.94863,0.84018,0.98843,0.45531,1.80442,0.0013375,0.0013375,0.0013375
177,32280,1.67559,1.05599,2.3062,0.91824,0.91478,0.94922,0.84069,0.98875,0.45341,1.80378,0.001288,0.001288,0.001288
178,32461.9,1.6785,1.05536,2.30658,0.92026,0.91478,0.94988,0.84121,0.98806,0.45365,1.80318,0.0012385,0.0012385,0.0012385
179,32643.9,1.68214,1.06643,2.29683,0.92019,0.91552,0.95164,0.84306,0.98682,0.45806,1.80276,0.001189,0.001189,0.001189
180,32826.1,1.67879,1.06069,2.30981,0.92123,0.91552,0.9528,0.84354,0.98586,0.45983,1.80188,0.0011395,0.0011395,0.0011395
181,33007.6,1.67525,1.05722,2.30456,0.92151,0.91525,0.9531,0.84436,0.98562,0.45192,1.80071,0.00109,0.00109,0.00109
182,33189.6,1.66466,1.04542,2.29373,0.91916,0.91571,0.95535,0.846,0.985,0.45148,1.8003,0.0010405,0.0010405,0.0010405
183,33371.3,1.65026,1.03408,2.28075,0.91851,0.91363,0.95626,0.84893,0.9845,0.45113,1.79996,0.000991,0.000991,0.000991
184,33553.7,1.65405,1.03844,2.28701,0.91673,0.91401,0.95633,0.84912,0.98345,0.4503,1.79947,0.0009415,0.0009415,0.0009415
185,33736,1.66649,1.06812,2.29984,0.91754,0.91392,0.9577,0.84766,0.98332,0.45036,1.79963,0.000892,0.000892,0.000892
186,33917.5,1.67173,1.05302,2.29009,0.91582,0.91515,0.95917,0.85075,0.98311,0.45183,1.7987,0.0008425,0.0008425,0.0008425
187,34100,1.65629,1.03531,2.2934,0.91495,0.91385,0.9603,0.8511,0.98165,0.44983,1.7981,0.000793,0.000793,0.000793
