epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,1506.64,1.32833,0.90265,1.50789,0.65311,0.68955,0.67506,0.47357,1.04657,0.54375,1.2415,0.0093565,0.0093565,0.0093565
15,1614.33,1.31462,0.88881,1.49018,0.72707,0.64439,0.69384,0.47208,1.01298,0.52052,1.23971,0.009307,0.009307,0.009307
16,1722.28,1.30715,0.87861,1.4845,0.64131,0.71065,0.68979,0.46654,1.07193,0.53124,1.27847,0.0092575,0.0092575,0.0092575
17,1830.34,1.29124,0.86231,1.47326,0.70438,0.7103,0.72962,0.51071,0.9717,0.49502,1.21092,0.009208,0.009208,0.009208
18,1937.45,1.28934,0.86735,1.46845,0.73032,0.71922,0.74201,0.55281,0.90125,0.53669,1.14971,0.0091585,0.0091585,0.0091585
19,2044.36,1.27404,0.84884,1.46336,0.79525,0.64731,0.73918,0.54995,0.93734,0.48283,1.17368,0.009109,0.009109,0.009109
20,2152.29,1.26769,0.84386,1.45428,0.85501,0.68358,0.76154,0.52913,1.0256,0.49414,1.24328,0.0090595,0.0090595,0.0090595
21,2259.68,1.26383,0.83926,1.45742,0.7073,0.73526,0.77608,0.56553,0.87851,0.47565,1.14152,0.00901,0.00901,0.00901
22,2367.68,1.25475,0.82266,1.43997,0.71081,0.76657,0.7631,0.5426,0.96534,0.48072,1.20121,0.0089605,0.0089605,0.0089605
23,2475.13,1.244,0.81361,1.43833,0.79509,0.72955,0.77141,0.58808,0.8761,0.4431,1.13165,0.008911,0.008911,0.008911
24,2582.43,1.24767,0.80644,1.4419,0.78845,0.76997,0.78793,0.5911,0.88034,0.43812,1.14392,0.0088615,0.0088615,0.0088615
25,2690.53,1.23663,0.80463,1.43965,0.817,0.7703,0.81902,0.61654,0.9715,0.46233,1.20677,0.008812,0.008812,0.008812
26,2798.76,1.23113,0.7996,1.42544,0.71161,0.7703,0.76657,0.57436,0.87341,0.4216,1.14017,0.0087625,0.0087625,0.0087625
27,2905.89,1.21975,0.78669,1.42083,0.73546,0.74955,0.79865,0.58291,0.84897,0.4534,1.11466,0.008713,0.008713,0.008713
28,3013.07,1.21515,0.79051,1.41965,0.76729,0.81403,0.81303,0.59103,0.89521,0.45524,1.14199,0.0086635,0.0086635,0.0086635
29,3120.31,1.21581,0.78882,1.41037,0.78002,0.7502,0.81511,0.60998,0.88449,0.43594,1.14204,0.008614,0.008614,0.008614
30,3227.41,1.20723,0.77549,1.4065,0.83665,0.79132,0.84081,0.65053,0.87265,0.4075,1.1281,0.0085645,0.0085645,0.0085645
31,3334.83,1.21296,0.77878,1.41683,0.77538,0.7613,0.8394,0.6415,0.8632,0.41515,1.13128,0.008515,0.008515,0.008515
32,3442.15,1.19723,0.76954,1.41249,0.80929,0.79254,0.8487,0.67768,0.78085,0.39927,1.08971,0.0084655,0.0084655,0.0084655
33,3549.7,1.19471,0.76786,1.39976,0.81724,0.75478,0.7913,0.6109,0.81417,0.40002,1.10347,0.008416,0.008416,0.008416
34,3656.87,1.18574,0.75726,1.39654,0.84702,0.77328,0.83986,0.66835,0.80761,0.40049,1.09336,0.0083665,0.0083665,0.0083665
35,3763.9,1.1823,0.75627,1.39247,0.78918,0.79552,0.84637,0.64606,0.80447,0.40056,1.08706,0.008317,0.008317,0.008317
36,3870.96,1.17641,0.74806,1.38859,0.79889,0.82587,0.82855,0.64298,0.78913,0.38898,1.08674,0.0082675,0.0082675,0.0082675
37,3978.29,1.17372,0.7512,1.38159,0.72454,0.87418,0.82896,0.66523,0.80773,0.38775,1.08633,0.008218,0.008218,0.008218
38,4085.78,1.1688,0.7478,1.37883,0.83321,0.75254,0.81442,0.63764,0.73363,0.38665,1.03645,0.0081685,0.0081685,0.0081685
39,4192.93,1.16542,0.74769,1.37333,0.8911,0.7703,0.84448,0.66425,0.7592,0.38104,1.05401,0.008119,0.008119,0.008119
40,4300.07,1.16139,0.7385,1.36942,0.78079,0.77478,0.81673,0.65064,0.77134,0.377,1.06526,0.0080695,0.0080695,0.0080695
41,4407.09,1.15733,0.73643,1.37032,0.84534,0.80668,0.85094,0.68308,0.73258,0.37081,1.05077,0.00802,0.00802,0.00802
42,4514.31,1.15434,0.7295,1.37043,0.86232,0.75478,0.81804,0.66982,0.70039,0.36277,1.04516,0.0079705,0.0079705,0.0079705
43,4621.57,1.14999,0.72906,1.3661,0.81416,0.79403,0.81616,0.6734,0.68197,0.35902,1.02517,0.007921,0.007921,0.007921
44,4728.58,1.14226,0.72792,1.36477,0.87484,0.83829,0.86644,0.72059,0.67645,0.35395,1.00505,0.0078715,0.0078715,0.0078715
45,4835.74,1.13883,0.72726,1.35801,0.82301,0.85254,0.84037,0.70369,0.66573,0.35269,1.01326,0.007822,0.007822,0.007822
46,4942.89,1.13726,0.72248,1.36002,0.87551,0.76731,0.82784,0.68219,0.65296,0.34494,0.99044,0.0077725,0.0077725,0.0077725
47,5050.08,1.13233,0.71848,1.35135,0.87141,0.85552,0.87674,0.71752,0.65375,0.35379,1.01056,0.007723,0.007723,0.007723
48,5157.31,1.13254,0.71747,1.35124,0.87819,0.81478,0.84327,0.6943,0.67899,0.35659,1.01944,0.0076735,0.0076735,0.0076735
49,5264.43,1.13025,0.71221,1.3436,0.85742,0.79515,0.83844,0.69017,0.64213,0.35079,0.9814,0.007624,0.007624,0.007624
50,5371.59,1.12166,0.70688,1.33914,0.85497,0.84874,0.8369,0.69932,0.63412,0.34492,0.97275,0.0075745,0.0075745,0.0075745
51,5478.71,1.12368,0.70627,1.343,0.90552,0.77984,0.85136,0.69486,0.6435,0.34153,1.00208,0.007525,0.007525,0.007525
52,5585.94,1.10956,0.70192,1.33359,0.91436,0.81659,0.86141,0.71084,0.64158,0.33282,1.00423,0.0074755,0.0074755,0.0074755
53,5693.08,1.10495,0.70156,1.33298,0.9062,0.78978,0.8456,0.69443,0.64113,0.3343,0.99431,0.007426,0.007426,0.007426
54,5800.39,1.09407,0.696,1.32574,0.85822,0.7903,0.8373,0.69356,0.63818,0.34051,0.99482,0.0073765,0.0073765,0.0073765
55,5907.61,1.0903,0.68952,1.31872,0.80963,0.81296,0.83519,0.70063,0.64165,0.33788,0.99436,0.007327,0.007327,0.007327
56,6014.58,1.08129,0.69459,1.31165,0.87725,0.81026,0.85015,0.71676,0.65043,0.33937,0.99959,0.0072775,0.0072775,0.0072775
57,6122.01,1.08167,0.68818,1.31297,0.88729,0.83179,0.8708,0.72826,0.6402,0.32693,0.99195,0.007228,0.007228,0.007228
58,6229.37,1.07142,0.67996,1.30574,0.91,0.83032,0.87017,0.73392,0.64173,0.32767,0.98063,0.0071785,0.0071785,0.0071785
59,6336.59,1.06691,0.68123,1.29616,0.92139,0.82955,0.88445,0.73324,0.63415,0.32863,0.98518,0.007129,0.007129,0.007129
60,6443.82,1.06582,0.68692,1.3004,0.93926,0.82115,0.90075,0.73462,0.63252,0.32359,0.98231,0.0070795,0.0070795,0.0070795
61,6551.27,1.06543,0.6832,1.29946,0.91087,0.86952,0.89115,0.73996,0.6334,0.33277,0.98432,0.00703,0.00703,0.00703
62,6659.37,1.06358,0.68379,1.29381,0.91221,0.85197,0.88736,0.74853,0.61514,0.32307,0.97184,0.0069805,0.0069805,0.0069805
63,6767.79,1.04989,0.6759,1.28731,0.82026,0.86327,0.87503,0.73644,0.60737,0.31983,0.97194,0.006931,0.006931,0.006931
64,6875.96,1.04427,0.67142,1.28146,0.85504,0.82054,0.86469,0.73496,0.61021,0.32116,0.97059,0.0068815,0.0068815,0.0068815
65,6983.78,1.05207,0.67573,1.29302,0.97828,0.80784,0.88214,0.75432,0.60598,0.31801,0.97213,0.006832,0.006832,0.006832
66,7091.9,1.04545,0.67048,1.28852,0.86702,0.85478,0.88154,0.74569,0.61217,0.32042,0.97024,0.0067825,0.0067825,0.0067825
67,7199.62,1.0399,0.66679,1.28042,0.94452,0.80994,0.87721,0.74732,0.62671,0.31864,0.97306,0.006733,0.006733,0.006733
68,7306.91,1.04523,0.67273,1.28334,0.91393,0.83506,0.88804,0.74806,0.63197,0.32033,0.97458,0.0066835,0.0066835,0.0066835
69,7414.17,1.0395,0.66422,1.27818,0.91755,0.84889,0.88848,0.75606,0.63776,0.32376,0.98004,0.006634,0.006634,0.006634
70,7521.33,1.02958,0.65539,1.26591,0.96452,0.81179,0.88791,0.75754,0.63203,0.3201,0.97337,0.0065845,0.0065845,0.0065845
71,7628.11,1.03595,0.66775,1.2733,0.88375,0.87478,0.88408,0.75247,0.61308,0.32006,0.95106,0.006535,0.006535,0.006535
72,7735.31,1.02436,0.6603,1.26975,0.92551,0.84662,0.87918,0.75341,0.60932,0.31008,0.95894,0.0064855,0.0064855,0.0064855
73,7842.74,1.02399,0.65969,1.26267,0.91583,0.83179,0.87736,0.75678,0.59883,0.31061,0.9425,0.006436,0.006436,0.006436
74,7950.31,1.02078,0.65805,1.25847,0.91284,0.83179,0.87908,0.75002,0.59929,0.30837,0.93682,0.0063865,0.0063865,0.0063865
75,8057.45,1.02228,0.65825,1.26617,0.8709,0.85478,0.88528,0.7624,0.59129,0.30491,0.93138,0.006337,0.006337,0.006337
76,8164.51,1.02181,0.65697,1.26035,0.88253,0.85403,0.89073,0.76704,0.58493,0.30456,0.92542,0.0062875,0.0062875,0.0062875
77,8271.39,1.01436,0.65056,1.25107,0.9525,0.82394,0.89338,0.76628,0.58753,0.30236,0.93315,0.006238,0.006238,0.006238
78,8378.3,1.01272,0.64827,1.25357,0.96936,0.8303,0.89928,0.77265,0.58623,0.30665,0.93063,0.0061885,0.0061885,0.0061885
79,8485.4,1.00847,0.64735,1.2484,0.92839,0.83104,0.89834,0.75957,0.59334,0.30226,0.93651,0.006139,0.006139,0.006139
80,8592.27,1.00856,0.64491,1.25254,0.92718,0.83146,0.90032,0.7658,0.58193,0.30252,0.92568,0.0060895,0.0060895,0.0060895
81,8699.3,1.00832,0.63992,1.24797,0.89837,0.85478,0.89748,0.76815,0.57659,0.30368,0.92142,0.00604,0.00604,0.00604
82,8806.24,1.00843,0.64439,1.25612,0.89387,0.8545,0.89427,0.76363,0.57155,0.30215,0.91758,0.0059905,0.0059905,0.0059905
83,8913.13,0.99601,0.64134,1.24959,0.9017,0.83179,0.8861,0.75354,0.56793,0.30249,0.91693,0.005941,0.005941,0.005941
84,9020.27,1.00447,0.64461,1.24953,0.8773,0.86333,0.88605,0.75395,0.56925,0.30371,0.91925,0.0058915,0.0058915,0.0058915
85,9127.41,0.99517,0.63479,1.24029,0.90297,0.84951,0.88814,0.75459,0.56971,0.30044,0.92115,0.005842,0.005842,0.005842
86,9234.38,0.99269,0.63365,1.23825,0.90365,0.85034,0.89149,0.75683,0.57075,0.29831,0.9237,0.0057925,0.0057925,0.0057925
87,9341.51,0.99222,0.63693,1.23815,0.90492,0.84993,0.89272,0.75721,0.56516,0.29874,0.91813,0.005743,0.005743,0.005743
88,9448.74,0.99184,0.63215,1.23856,0.92703,0.83219,0.89412,0.76521,0.5658,0.29554,0.91846,0.0056935,0.0056935,0.0056935
89,9555.54,0.98903,0.62865,1.23467,0.92556,0.83214,0.89326,0.76196,0.57177,0.2905,0.92464,0.005644,0.005644,0.005644
90,9662.63,0.98948,0.63282,1.23609,0.92605,0.83205,0.89373,0.76251,0.57158,0.28739,0.92701,0.0055945,0.0055945,0.0055945
91,9769.74,0.98101,0.62667,1.23179,0.9305,0.84709,0.89581,0.76372,0.57224,0.28745,0.92777,0.005545,0.005545,0.005545
92,9876.74,0.99082,0.63316,1.23068,0.9314,0.84574,0.89696,0.76969,0.57048,0.28833,0.92749,0.0054955,0.0054955,0.0054955
93,9983.7,0.98501,0.62927,1.23197,0.90053,0.85478,0.89781,0.77258,0.57036,0.28588,0.9276,0.005446,0.005446,0.005446
94,10090.7,0.98016,0.62195,1.22366,0.93196,0.84871,0.89804,0.77303,0.56976,0.28383,0.92691,0.0053965,0.0053965,0.0053965
95,10197.6,0.97941,0.62956,1.23219,0.93203,0.84956,0.89942,0.77358,0.56945,0.28304,0.92658,0.005347,0.005347,0.005347
96,10304.7,0.98171,0.62583,1.23204,0.92903,0.85311,0.90107,0.77601,0.5683,0.28308,0.9264,0.0052975,0.0052975,0.0052975
97,10411.5,0.97685,0.62492,1.22605,0.92758,0.85328,0.90382,0.77822,0.56789,0.28369,0.92631,0.005248,0.005248,0.005248
98,10518.5,0.97468,0.61773,1.22405,0.92736,0.85319,0.90478,0.77827,0.56731,0.28213,0.92649,0.0051985,0.0051985,0.0051985
99,10625.5,0.96943,0.61368,1.22357,0.92626,0.85254,0.90481,0.77905,0.56651,0.28163,0.92688,0.005149,0.005149,0.005149
100,10732.6,0.97194,0.61635,1.22141,0.92562,0.85254,0.90279,0.77907,0.56522,0.28061,0.92614,0.0050995,0.0050995,0.0050995
101,10839.6,0.97375,0.61643,1.22087,0.92497,0.85254,0.90647,0.78072,0.56445,0.28082,0.92566,0.00505,0.00505,0.00505
102,10946.8,0.97105,0.61763,1.2207,0.9092,0.86918,0.9063,0.78358,0.56395,0.28002,0.92528,0.0050005,0.0050005,0.0050005
103,11054.1,0.96878,0.61375,1.21465,0.92383,0.85254,0.90974,0.7881,0.56415,0.27933,0.92574,0.004951,0.004951,0.004951
104,11161.1,0.9671,0.61105,1.21344,0.9085,0.87135,0.91081,0.79011,0.56323,0.28139,0.92473,0.0049015,0.0049015,0.0049015
105,11268.2,0.96899,0.61272,1.21922,0.90844,0.87187,0.90933,0.78831,0.56297,0.28086,0.92476,0.004852,0.004852,0.004852
106,11375.2,0.96113,0.60694,1.21094,0.90761,0.8722,0.9132,0.79001,0.56215,0.28159,0.92441,0.0048025,0.0048025,0.0048025
107,11482.1,0.9623,0.61322,1.21125,0.90622,0.87025,0.91408,0.79315,0.56229,0.28031,0.92443,0.004753,0.004753,0.004753
108,11589,0.96213,0.60654,1.21085,0.94492,0.85179,0.91542,0.79376,0.562,0.27815,0.92313,0.0047035,0.0047035,0.0047035
109,11696.1,0.95672,0.60354,1.20638,0.90678,0.87151,0.91573,0.79161,0.56124,0.27871,0.92247,0.004654,0.004654,0.004654
110,11803.1,0.95894,0.60997,1.20452,0.95164,0.85179,0.91625,0.79367,0.55989,0.27859,0.92173,0.0046045,0.0046045,0.0046045
111,11910.3,0.95118,0.60154,1.20445,0.95074,0.85196,0.91771,0.79594,0.55888,0.27761,0.92099,0.004555,0.004555,0.004555
112,12017.6,0.95719,0.60406,1.21097,0.94868,0.85179,0.91796,0.79309,0.55913,0.27672,0.92145,0.0045055,0.0045055,0.0045055
113,12124.8,0.9469,0.5976,1.19808,0.92865,0.87091,0.91883,0.79504,0.55867,0.27686,0.92123,0.004456,0.004456,0.004456
114,12231.7,0.94614,0.59469,1.19759,0.92891,0.87045,0.91839,0.79099,0.55842,0.27655,0.92103,0.0044065,0.0044065,0.0044065
115,12338.5,0.95149,0.60313,1.20444,0.92909,0.87097,0.91945,0.79179,0.55853,0.27644,0.92067,0.004357,0.004357,0.004357
116,12445.3,0.94819,0.59727,1.20286,0.92942,0.87091,0.91948,0.79235,0.55844,0.27628,0.9204,0.0043075,0.0043075,0.0043075
117,12552,0.94116,0.59242,1.20325,0.9298,0.87092,0.92062,0.79338,0.55891,0.27572,0.92043,0.004258,0.004258,0.004258
118,12658.8,0.93332,0.5929,1.19054,0.92976,0.8705,0.92037,0.79412,0.55867,0.27578,0.92029,0.0042085,0.0042085,0.0042085
119,12765.2,0.9462,0.59615,1.20017,0.93039,0.87121,0.92155,0.79488,0.55863,0.27462,0.92063,0.004159,0.004159,0.004159
120,12872.1,0.94295,0.59575,1.19727,0.93077,0.87088,0.92196,0.79574,0.56283,0.27293,0.92651,0.0041095,0.0041095,0.0041095
121,12978.9,0.93601,0.58777,1.19215,0.93218,0.8731,0.92265,0.79567,0.55805,0.27478,0.92084,0.00406,0.00406,0.00406
122,13085.5,0.93711,0.58165,1.19534,0.93274,0.87328,0.92203,0.79597,0.55844,0.2747,0.92119,0.0040105,0.0040105,0.0040105
123,13192.3,0.9347,0.5846,1.19423,0.93135,0.87328,0.92238,0.79745,0.55749,0.27505,0.92046,0.003961,0.003961,0.003961
124,13299.3,0.93993,0.59242,1.20079,0.92573,0.87385,0.92261,0.7989,0.55716,0.27389,0.92011,0.0039115,0.0039115,0.0039115
125,13406.1,0.93431,0.58889,1.19268,0.95586,0.87052,0.92527,0.80205,0.5576,0.27263,0.92032,0.003862,0.003862,0.003862
126,13512.9,0.93523,0.59046,1.18964,0.95661,0.87055,0.92628,0.80294,0.55674,0.27304,0.92,0.0038125,0.0038125,0.0038125
127,13619.7,0.92239,0.57497,1.18358,0.95663,0.87056,0.92678,0.80456,0.55662,0.27252,0.91974,0.003763,0.003763,0.003763
128,13726.6,0.92726,0.5812,1.1775,0.95669,0.87149,0.92555,0.80451,0.55671,0.27199,0.9196,0.0037135,0.0037135,0.0037135
129,13833.5,0.93175,0.58417,1.17694,0.95625,0.87212,0.92691,0.80512,0.55585,0.27159,0.9188,0.003664,0.003664,0.003664
130,13940.5,0.92831,0.58217,1.18379,0.95555,0.872,0.92692,0.805,0.55473,0.2707,0.918,0.0036145,0.0036145,0.0036145
131,14047.3,0.92299,0.57484,1.17551,0.955,0.87179,0.9272,0.80515,0.55489,0.26951,0.91769,0.003565,0.003565,0.003565
132,14154.1,0.92287,0.57439,1.18085,0.95396,0.87179,0.9275,0.80515,0.55497,0.26901,0.91789,0.0035155,0.0035155,0.0035155
133,14261,0.92408,0.57534,1.17619,0.95411,0.87179,0.9275,0.80526,0.55473,0.2692,0.91748,0.003466,0.003466,0.003466
134,14367.6,0.91595,0.57387,1.17287,0.95372,0.87179,0.92848,0.80727,0.55504,0.26865,0.91727,0.0034165,0.0034165,0.0034165
135,14474.3,0.91971,0.57218,1.18315,0.95413,0.87179,0.92901,0.80642,0.55531,0.26845,0.91763,0.003367,0.003367,0.003367
136,14581.1,0.916,0.57282,1.17034,0.95401,0.87179,0.92942,0.80919,0.55548,0.26756,0.91743,0.0033175,0.0033175,0.0033175
137,14687.9,0.91373,0.57229,1.17091,0.95403,0.87179,0.92961,0.80964,0.55566,0.26761,0.91699,0.003268,0.003268,0.003268
138,14794.8,0.91865,0.57358,1.16733,0.95363,0.87179,0.93082,0.81074,0.55539,0.26737,0.91635,0.0032185,0.0032185,0.0032185
139,14901.7,0.90848,0.56446,1.16669,0.95398,0.87179,0.93154,0.80917,0.55479,0.26753,0.91594,0.003169,0.003169,0.003169
140,15008.6,0.91108,0.56396,1.1607,0.9539,0.87179,0.93194,0.80927,0.55525,0.26719,0.91561,0.0031195,0.0031195,0.0031195
141,15115.5,0.91831,0.56981,1.16814,0.95503,0.87179,0.9322,0.8114,0.55496,0.2666,0.91539,0.00307,0.00307,0.00307
142,15222.4,0.89423,0.55289,1.15277,0.95592,0.87179,0.93289,0.81009,0.55507,0.26682,0.91497,0.0030205,0.0030205,0.0030205
143,15329.2,0.90613,0.56601,1.16152,0.95865,0.88622,0.93429,0.8109,0.55487,0.26532,0.91449,0.002971,0.002971,0.002971
144,15436,0.90603,0.56592,1.165,0.959,0.88631,0.93436,0.81127,0.55432,0.26511,0.91387,0.0029215,0.0029215,0.0029215
145,15542.7,0.90272,0.55799,1.16324,0.959,0.88595,0.9346,0.81364,0.55497,0.26546,0.91432,0.002872,0.002872,0.002872
146,15649.5,0.90831,0.56653,1.1627,0.9551,0.87179,0.93458,0.81381,0.55503,0.26543,0.91435,0.0028225,0.0028225,0.0028225
147,15756.4,0.90156,0.55309,1.15637,0.95969,0.88567,0.93618,0.81481,0.55503,0.26599,0.91376,0.002773,0.002773,0.002773
148,15863.3,0.89772,0.55481,1.16123,0.9597,0.88584,0.93594,0.81453,0.55503,0.26539,0.91376,0.0027235,0.0027235,0.0027235
149,15970.3,0.89799,0.55803,1.15498,0.96024,0.88595,0.93654,0.8149,0.55473,0.26462,0.91315,0.002674,0.002674,0.002674
150,16077.1,0.89679,0.55664,1.15683,0.96069,0.88616,0.93637,0.81501,0.55435,0.26476,0.91307,0.0026245,0.0026245,0.0026245
151,16183.7,0.89118,0.54995,1.1594,0.96081,0.88684,0.93752,0.8158,0.55401,0.26536,0.91277,0.002575,0.002575,0.002575
152,16290.6,0.89377,0.55107,1.15609,0.96095,0.88715,0.93834,0.81611,0.55395,0.26533,0.91248,0.0025255,0.0025255,0.0025255
153,16397.4,0.89178,0.55165,1.15526,0.9614,0.88767,0.9385,0.81666,0.55372,0.26482,0.91188,0.002476,0.002476,0.002476
154,16504.6,0.89261,0.55293,1.15153,0.96166,0.88799,0.93803,0.81553,0.55287,0.26571,0.91147,0.0024265,0.0024265,0.0024265
155,16611.9,0.89148,0.55262,1.14864,0.96175,0.88864,0.9388,0.81498,0.55284,0.26527,0.91107,0.002377,0.002377,0.002377
156,16719,0.8867,0.54534,1.14462,0.96181,0.88997,0.9388,0.816,0.55231,0.26483,0.9103,0.0023275,0.0023275,0.0023275
157,16826.4,0.89283,0.5537,1.15735,0.9621,0.89099,0.93921,0.81422,0.55173,0.26306,0.90946,0.002278,0.002278,0.002278
158,16933.7,0.88101,0.54106,1.14686,0.95999,0.89179,0.94023,0.81624,0.55165,0.26218,0.90898,0.0022285,0.0022285,0.0022285
159,17040.7,0.88351,0.54346,1.14634,0.93453,0.91403,0.9403,0.81622,0.55153,0.2622,0.90863,0.002179,0.002179,0.002179
160,17148.1,0.87633,0.54443,1.1457,0.93114,0.91403,0.94039,0.81542,0.55091,0.26187,0.90812,0.0021295,0.0021295,0.0021295
161,17255.3,0.87937,0.53861,1.14572,0.96216,0.9048,0.94191,0.81764,0.55087,0.26237,0.90814,0.00208,0.00208,0.00208
162,17362,0.88008,0.54068,1.14168,0.96243,0.90569,0.94215,0.81709,0.55045,0.26258,0.90761,0.0020305,0.0020305,0.0020305
163,17468.4,0.88043,0.53928,1.13852,0.9627,0.90784,0.94237,0.81842,0.55045,0.26316,0.90736,0.001981,0.001981,0.001981
164,17575.1,0.87652,0.54055,1.14694,0.96282,0.90949,0.94277,0.81983,0.55012,0.26323,0.90719,0.0019315,0.0019315,0.0019315
165,17681.7,0.87423,0.53538,1.13793,0.96311,0.90869,0.94336,0.82253,0.54978,0.26382,0.9069,0.001882,0.001882,0.001882
166,17788.7,0.87374,0.53198,1.14041,0.96317,0.90996,0.94362,0.82224,0.54909,0.26352,0.90613,0.0018325,0.0018325,0.0018325
167,17895.1,0.86619,0.53111,1.13829,0.96317,0.91179,0.94388,0.81977,0.54876,0.26359,0.90581,0.001783,0.001783,0.001783
168,18001.6,0.87494,0.53708,1.14444,0.96104,0.91179,0.94396,0.81945,0.54853,0.2631,0.90561,0.0017335,0.0017335,0.0017335
169,18108.3,0.8657,0.52666,1.13701,0.9595,0.91179,0.94444,0.81987,0.54802,0.26253,0.90504,0.001684,0.001684,0.001684
170,18214.9,0.86536,0.52629,1.13193,0.95834,0.91179,0.94529,0.82397,0.5477,0.26164,0.90478,0.0016345,0.0016345,0.0016345
171,18321.5,0.86761,0.53575,1.13535,0.95817,0.91179,0.94626,0.82461,0.5474,0.26108,0.90436,0.001585,0.001585,0.001585
172,18428.9,0.86043,0.52575,1.13176,0.94145,0.92623,0.9473,0.82586,0.54662,0.26027,0.90399,0.0015355,0.0015355,0.0015355
173,18536,0.85855,0.524,1.12851,0.94188,0.92977,0.94742,0.82049,0.54641,0.26039,0.9036,0.001486,0.001486,0.001486
174,18642.6,0.86101,0.52907,1.13474,0.9422,0.93197,0.94747,0.82062,0.54604,0.26081,0.90336,0.0014365,0.0014365,0.0014365
175,18749.3,0.86026,0.52707,1.12905,0.95838,0.91179,0.94767,0.82412,0.54576,0.26074,0.90333,0.001387,0.001387,0.001387
176,18855.9,0.85952,0.52192,1.12108,0.95885,0.91179,0.94801,0.8244,0.54549,0.26057,0.90309,0.0013375,0.0013375,0.0013375
177,18962.5,0.85569,0.52515,1.12674,0.95927,0.91179,0.94831,0.82476,0.54513,0.26076,0.90279,0.001288,0.001288,0.001288
178,19069.3,0.85397,0.51909,1.13184,0.95864,0.91179,0.94895,0.82575,0.54469,0.26005,0.90239,0.0012385,0.0012385,0.0012385
179,19176,0.85605,0.51768,1.1248,0.95797,0.91179,0.94924,0.8232,0.54472,0.25968,0.90246,0.001189,0.001189,0.001189
180,19282.7,0.85328,0.51783,1.12411,0.9579,0.91179,0.94933,0.82381,0.54407,0.25951,0.90192,0.0011395,0.0011395,0.0011395
181,19389.7,0.85041,0.5189,1.12429,0.96542,0.92403,0.95132,0.82572,0.5437,0.25968,0.90185,0.00109,0.00109,0.00109
182,19496.9,0.85149,0.52116,1.12651,0.96572,0.92429,0.95244,0.8265,0.54349,0.25886,0.90167,0.0010405,0.0010405,0.0010405
183,19603.9,0.85036,0.5185,1.1262,0.96587,0.92462,0.95303,0.8301,0.54341,0.2583,0.90176,0.000991,0.000991,0.000991
184,19711,0.84521,0.51269,1.12247,0.96611,0.92575,0.95339,0.83028,0.54315,0.25805,0.90181,0.0009415,0.0009415,0.0009415
185,19818,0.84674,0.51344,1.12221,0.96621,0.92743,0.95497,0.82989,0.54294,0.25807,0.90149,0.000892,0.000892,0.000892
186,19925.2,0.84389,0.51401,1.12321,0.9663,0.9287,0.9554,0.83015,0.54238,0.25722,0.90111,0.0008425,0.0008425,0.0008425
187,20032.4,0.84341,0.51212,1.11524,0.96642,0.93076,0.95595,0.83234,0.54148,0.25839,0.90034,0.000793,0.000793,0.000793
