epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,37563,0.76535,0.46236,1.07991,0.94164,0.97701,0.98716,0.89086,0.44848,0.21606,0.8289,0.0021295,0.0021295,0.0021295
161,37797.5,0.76197,0.45906,1.07056,0.94188,0.97701,0.98718,0.89042,0.44795,0.21554,0.82864,0.00208,0.00208,0.00208
162,38031.9,0.7573,0.45195,1.06982,0.94139,0.97701,0.98719,0.89122,0.44768,0.21585,0.82852,0.0020305,0.0020305,0.0020305
163,38266.4,0.75881,0.45374,1.0782,0.9401,0.97701,0.98721,0.89136,0.44688,0.2153,0.82829,0.001981,0.001981,0.001981
164,38501.1,0.75507,0.45315,1.07196,0.93969,0.97701,0.98722,0.89129,0.4464,0.21562,0.82798,0.0019315,0.0019315,0.0019315
165,38735.7,0.75059,0.45018,1.06616,0.94013,0.97701,0.98723,0.88883,0.44664,0.21359,0.82786,0.001882,0.001882,0.001882
166,38970.2,0.74975,0.45204,1.06544,0.93981,0.97701,0.98722,0.88868,0.44656,0.2139,0.82774,0.0018325,0.0018325,0.0018325
167,39204.7,0.75083,0.4522,1.06592,0.94028,0.97701,0.98724,0.88917,0.44639,0.21331,0.82753,0.001783,0.001783,0.001783
168,39439.3,0.74956,0.44609,1.06766,0.94118,0.97701,0.98724,0.88943,0.44571,0.21325,0.82733,0.0017335,0.0017335,0.0017335
169,39673.9,0.74811,0.45079,1.0717,0.94192,0.97701,0.98723,0.8896,0.44529,0.21304,0.82713,0.001684,0.001684,0.001684
170,39908.6,0.74146,0.44212,1.06043,0.94333,0.97701,0.98728,0.88969,0.44459,0.21274,0.82691,0.0016345,0.0016345,0.0016345
171,40143.2,0.73944,0.43449,1.05932,0.9437,0.97701,0.98728,0.88971,0.44422,0.21267,0.82668,0.001585,0.001585,0.001585
172,40377.9,0.74218,0.44291,1.06629,0.9443,0.97701,0.9873,0.88909,0.44372,0.21269,0.82648,0.0015355,0.0015355,0.0015355
173,40612.6,0.73887,0.43903,1.05938,0.94502,0.97701,0.98734,0.88972,0.44317,0.21185,0.82625,0.001486,0.001486,0.001486
174,40847.2,0.74138,0.44336,1.06086,0.94555,0.97701,0.98734,0.89475,0.44273,0.21103,0.82604,0.0014365,0.0014365,0.0014365
175,41081.8,0.73578,0.43916,1.05737,0.94585,0.97701,0.98731,0.89286,0.44229,0.21074,0.82564,0.001387,0.001387,0.001387
176,41316.7,0.73174,0.43701,1.05872,0.94662,0.97701,0.98883,0.89386,0.44194,0.21096,0.82557,0.0013375,0.0013375,0.0013375
177,41551.6,0.73098,0.43356,1.05696,0.94748,0.97698,0.98881,0.89318,0.44175,0.21011,0.82517,0.001288,0.001288,0.001288
178,41786.5,0.72614,0.43055,1.053,0.94825,0.97652,0.98882,0.89489,0.44181,0.20932,0.82537,0.0012385,0.0012385,0.0012385
179,42021.4,0.73027,0.43356,1.05233,0.9478,0.97647,0.98955,0.89601,0.44075,0.21005,0.8248,0.001189,0.001189,0.001189
180,42256.2,0.72919,0.4339,1.05218,0.9933,0.94392,0.99036,0.89527,0.4395,0.21026,0.8238,0.0011395,0.0011395,0.0011395
181,42491.1,0.72353,0.4305,1.05009,0.9933,0.94557,0.99037,0.897,0.4388,0.21018,0.82344,0.00109,0.00109,0.00109
182,42726.1,0.72107,0.42705,1.04285,0.99329,0.9467,0.99037,0.89584,0.43853,0.21015,0.82302,0.0010405,0.0010405,0.0010405
183,42960.6,0.71654,0.42286,1.04339,0.99329,0.9482,0.99036,0.89735,0.43795,0.20918,0.82258,0.000991,0.000991,0.000991
184,43195.4,0.71571,0.42284,1.04495,0.99329,0.94956,0.99036,0.89778,0.43717,0.20892,0.82217,0.0009415,0.0009415,0.0009415
185,43430.3,0.72105,0.43137,1.0461,0.99333,0.95118,0.99037,0.89695,0.43637,0.20926,0.82174,0.000892,0.000892,0.000892
186,43665,0.71884,0.42776,1.04845,0.9484,0.99063,0.99108,0.89958,0.43563,0.20881,0.82134,0.0008425,0.0008425,0.0008425
187,43899.7,0.71507,0.42462,1.05002,0.99477,0.95361,0.99107,0.90124,0.43556,0.2084,0.82108,0.000793,0.000793,0.000793
