epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,5444.49,1.17016,0.76128,1.25557,0.73421,0.85627,0.82085,0.63846,0.80733,0.40213,0.98474,0.005644,0.005644,0.005644
90,5506.05,1.17883,0.77242,1.26697,0.74647,0.86469,0.8328,0.64813,0.80346,0.40263,0.98326,0.0055945,0.0055945,0.0055945
91,5567.12,1.17359,0.76656,1.26046,0.74525,0.86007,0.83239,0.64329,0.80298,0.40184,0.98243,0.005545,0.005545,0.005545
92,5627.65,1.17531,0.76818,1.25995,0.74374,0.85627,0.82967,0.64393,0.8041,0.40251,0.98187,0.0054955,0.0054955,0.0054955
93,5689.12,1.16824,0.76186,1.25496,0.75534,0.84508,0.83288,0.6462,0.80095,0.40361,0.98064,0.005446,0.005446,0.005446
94,5750.58,1.15506,0.75195,1.24987,0.75387,0.83685,0.83619,0.65026,0.80191,0.40314,0.98129,0.0053965,0.0053965,0.0053965
95,5811.64,1.1602,0.75649,1.24886,0.75343,0.83575,0.83782,0.6516,0.80066,0.40294,0.98057,0.005347,0.005347,0.005347
96,5872.96,1.16298,0.75487,1.24883,0.75627,0.83552,0.83864,0.65219,0.80011,0.40226,0.98025,0.0052975,0.0052975,0.0052975
97,5933.79,1.15004,0.74927,1.2407,0.75207,0.83789,0.84033,0.65493,0.79786,0.40053,0.97917,0.005248,0.005248,0.005248
98,5995.22,1.15943,0.75111,1.24895,0.75043,0.83661,0.8401,0.65525,0.79497,0.39909,0.97791,0.0051985,0.0051985,0.0051985
99,6056.1,1.15944,0.76005,1.24896,0.74419,0.83627,0.83784,0.65252,0.79291,0.39781,0.97633,0.005149,0.005149,0.005149
100,6116.86,1.15193,0.75067,1.23805,0.74005,0.83723,0.83823,0.6537,0.7913,0.39587,0.97592,0.0050995,0.0050995,0.0050995
101,6177.91,1.14496,0.74685,1.23455,0.75127,0.83627,0.8416,0.65823,0.78896,0.39307,0.9749,0.00505,0.00505,0.00505
102,6238.86,1.15184,0.75196,1.23635,0.92772,0.7264,0.84624,0.6625,0.78767,0.39128,0.97419,0.0050005,0.0050005,0.0050005
103,6300.12,1.16013,0.75719,1.24259,0.92826,0.72734,0.84614,0.66404,0.78651,0.39001,0.9736,0.004951,0.004951,0.004951
104,6361.26,1.14248,0.74322,1.23039,0.92909,0.74063,0.84816,0.66608,0.78395,0.38871,0.97213,0.0049015,0.0049015,0.0049015
105,6421.47,1.14808,0.7473,1.23122,0.92849,0.74129,0.84545,0.66904,0.78232,0.38807,0.97117,0.004852,0.004852,0.004852
106,6482.41,1.14158,0.74234,1.22894,0.92844,0.74094,0.84528,0.66965,0.7804,0.38857,0.96957,0.0048025,0.0048025,0.0048025
107,6543.67,1.13005,0.73924,1.22356,0.9289,0.74425,0.84834,0.67225,0.77806,0.38739,0.96874,0.004753,0.004753,0.004753
108,6603.85,1.13134,0.7331,1.21826,0.9264,0.74806,0.85114,0.67669,0.77561,0.38568,0.96766,0.0047035,0.0047035,0.0047035
109,6664.42,1.12895,0.73401,1.22134,0.92461,0.74806,0.85193,0.67722,0.77369,0.38508,0.96659,0.004654,0.004654,0.004654
110,6726.07,1.13154,0.73156,1.22014,0.88471,0.74955,0.85317,0.67886,0.77178,0.38436,0.96567,0.0046045,0.0046045,0.0046045
111,6787.42,1.1356,0.74045,1.22806,0.88206,0.74955,0.85477,0.68047,0.77031,0.38295,0.96492,0.004555,0.004555,0.004555
112,6848.5,1.12561,0.73657,1.21794,0.88106,0.74955,0.8565,0.6809,0.76869,0.38229,0.96378,0.0045055,0.0045055,0.0045055
113,6908.84,1.12514,0.73337,1.21724,0.88255,0.74972,0.85552,0.68061,0.76806,0.38175,0.96346,0.004456,0.004456,0.004456
114,6969.81,1.1241,0.73345,1.2198,0.88971,0.74957,0.85514,0.6815,0.76654,0.37947,0.96251,0.0044065,0.0044065,0.0044065
115,7030.64,1.11623,0.72648,1.21376,0.88388,0.74955,0.85699,0.68198,0.76467,0.37872,0.96166,0.004357,0.004357,0.004357
116,7091.86,1.11448,0.72242,1.2143,0.88284,0.74955,0.85796,0.68686,0.76307,0.37811,0.9604,0.0043075,0.0043075,0.0043075
117,7152.84,1.12267,0.72683,1.21991,0.87199,0.75101,0.85892,0.68775,0.76191,0.37749,0.95988,0.004258,0.004258,0.004258
118,7214.01,1.12143,0.72384,1.21493,0.79148,0.84902,0.86081,0.68907,0.76063,0.37703,0.9591,0.0042085,0.0042085,0.0042085
119,7275.22,1.11877,0.72809,1.21527,0.79343,0.85478,0.86102,0.68938,0.75984,0.37525,0.95881,0.004159,0.004159,0.004159
120,7336.48,1.11371,0.72773,1.20779,0.7886,0.85478,0.86084,0.68934,0.7577,0.37429,0.95791,0.0041095,0.0041095,0.0041095
121,7397.68,1.10808,0.71905,1.1999,0.78795,0.85478,0.86204,0.69042,0.75658,0.37428,0.95715,0.00406,0.00406,0.00406
122,7459.42,1.11532,0.72473,1.20522,0.78988,0.85526,0.86228,0.68898,0.75435,0.37371,0.95611,0.0040105,0.0040105,0.0040105
123,7520.96,1.10447,0.71779,1.19822,0.79105,0.85488,0.86469,0.6907,0.7528,0.37264,0.95557,0.003961,0.003961,0.003961
124,7581.93,1.11138,0.72755,1.20638,0.79177,0.85478,0.86564,0.69142,0.75075,0.37219,0.95483,0.0039115,0.0039115,0.0039115
125,7643.02,1.10645,0.72131,1.20833,0.79591,0.85507,0.86686,0.69533,0.74848,0.37104,0.95408,0.003862,0.003862,0.003862
126,7704.05,1.09978,0.71937,1.20347,0.78901,0.85515,0.86733,0.69562,0.74684,0.3691,0.95358,0.0038125,0.0038125,0.0038125
127,7764.98,1.10408,0.71742,1.2008,0.80782,0.85479,0.86939,0.69802,0.74501,0.36873,0.95292,0.003763,0.003763,0.003763
128,7825.75,1.09833,0.7191,1.20081,0.80428,0.85445,0.86963,0.69898,0.74334,0.36766,0.95224,0.0037135,0.0037135,0.0037135
129,7886.96,1.09895,0.71837,1.19996,0.8083,0.85431,0.8684,0.69678,0.74191,0.36678,0.95154,0.003664,0.003664,0.003664
130,7948.47,1.09418,0.71001,1.19534,0.80289,0.8547,0.86887,0.69885,0.73979,0.36543,0.95048,0.0036145,0.0036145,0.0036145
131,8009.63,1.09949,0.71719,1.19651,0.80919,0.8526,0.86859,0.69883,0.73801,0.36473,0.94938,0.003565,0.003565,0.003565
132,8070.89,1.09179,0.70983,1.19091,0.80481,0.83757,0.86845,0.69771,0.73617,0.36328,0.94828,0.0035155,0.0035155,0.0035155
133,8131.75,1.09267,0.71447,1.18906,0.80848,0.85068,0.86956,0.69784,0.7353,0.3627,0.94792,0.003466,0.003466,0.003466
