epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,5471.24,2.45742,1.68602,2.75593,0.76547,0.77152,0.78751,0.61571,1.52924,0.70098,2.11948,0.0066835,0.0066835,0.0066835
69,5551.77,2.4582,1.67876,2.74593,0.73852,0.79328,0.79988,0.63186,1.55494,0.69707,2.13449,0.006634,0.006634,0.006634
70,5632.08,2.46275,1.66677,2.74285,0.76156,0.7999,0.82292,0.65139,1.57628,0.69531,2.14135,0.0065845,0.0065845,0.0065845
71,5712.58,2.44777,1.66443,2.72312,0.74787,0.81552,0.83459,0.66889,1.54851,0.69682,2.12621,0.006535,0.006535,0.006535
72,5792.3,2.44486,1.65898,2.73383,0.77038,0.80832,0.8255,0.66819,1.54791,0.69786,2.12845,0.0064855,0.0064855,0.0064855
73,5872.17,2.44949,1.65152,2.74696,0.7636,0.83403,0.82431,0.66403,1.57665,0.71319,2.14136,0.006436,0.006436,0.006436
74,5952.1,2.45225,1.67208,2.7471,0.84813,0.79328,0.8288,0.65514,1.56409,0.70926,2.13454,0.0063865,0.0063865,0.0063865
75,6032.23,2.42749,1.64551,2.72821,0.75284,0.79487,0.8114,0.64252,1.56419,0.71385,2.1357,0.006337,0.006337,0.006337
76,6111.91,2.43953,1.64249,2.73391,0.78635,0.82957,0.81893,0.64224,1.5524,0.71133,2.13125,0.0062875,0.0062875,0.0062875
77,6191.36,2.4363,1.64835,2.7302,0.8016,0.81335,0.82013,0.6512,1.55937,0.701,2.13329,0.006238,0.006238,0.006238
78,6271.65,2.43504,1.65072,2.72834,0.76336,0.79452,0.80388,0.64423,1.55281,0.6972,2.126,0.0061885,0.0061885,0.0061885
79,6351.67,2.41931,1.65472,2.72092,0.82243,0.80594,0.82266,0.65406,1.54272,0.69188,2.12071,0.006139,0.006139,0.006139
80,6432,2.41397,1.62006,2.7176,0.82532,0.79179,0.84624,0.67011,1.53113,0.68126,2.11485,0.0060895,0.0060895,0.0060895
81,6512.23,2.41452,1.61666,2.72152,0.81809,0.79254,0.84534,0.66514,1.53032,0.67443,2.11888,0.00604,0.00604,0.00604
82,6591.49,2.41486,1.6379,2.71968,0.78334,0.79254,0.84547,0.67109,1.53171,0.67505,2.12026,0.0059905,0.0059905,0.0059905
83,6670.94,2.41851,1.63496,2.71497,0.8209,0.79126,0.84865,0.66978,1.52753,0.6759,2.11832,0.005941,0.005941,0.005941
84,6750.87,2.40802,1.64989,2.70414,0.86988,0.80696,0.84906,0.67075,1.52054,0.67349,2.11444,0.0058915,0.0058915,0.0058915
85,6830.81,2.40868,1.63895,2.72045,0.79311,0.81412,0.83038,0.66385,1.51889,0.67016,2.11271,0.005842,0.005842,0.005842
86,6910.84,2.39115,1.60965,2.70408,0.78767,0.83263,0.82162,0.66053,1.50388,0.68285,2.10209,0.0057925,0.0057925,0.0057925
87,6990.3,2.39257,1.61907,2.69027,0.88737,0.7703,0.84485,0.67578,1.50326,0.66927,2.10279,0.005743,0.005743,0.005743
88,7069.53,2.39152,1.62257,2.69579,0.89171,0.76115,0.85116,0.68179,1.49772,0.67227,2.09932,0.0056935,0.0056935,0.0056935
89,7149.08,2.37618,1.60182,2.67146,0.86314,0.75328,0.84048,0.67371,1.49184,0.67475,2.09586,0.005644,0.005644,0.005644
90,7228.92,2.39095,1.63312,2.6965,0.89103,0.77104,0.84791,0.68124,1.48777,0.66998,2.0903,0.0055945,0.0055945,0.0055945
91,7309.16,2.3875,1.61388,2.68223,0.91265,0.7703,0.85452,0.68825,1.47964,0.66389,2.08731,0.005545,0.005545,0.005545
92,7389.03,2.39071,1.61536,2.68751,0.88958,0.77225,0.85673,0.69095,1.47748,0.67366,2.08545,0.0054955,0.0054955,0.0054955
93,7468.33,2.37336,1.6002,2.67353,0.88611,0.77254,0.85295,0.68808,1.47023,0.67209,2.08207,0.005446,0.005446,0.005446
94,7548.64,2.34721,1.57473,2.66303,0.87124,0.8113,0.85033,0.69005,1.46692,0.67065,2.07977,0.0053965,0.0053965,0.0053965
95,7629.39,2.36749,1.58511,2.67399,0.86473,0.77254,0.849,0.69159,1.459,0.66884,2.07437,0.005347,0.005347,0.005347
96,7709.63,2.36426,1.58112,2.67596,0.91793,0.76439,0.85052,0.6919,1.45573,0.67193,2.07306,0.0052975,0.0052975,0.0052975
97,7789.8,2.34405,1.55633,2.64846,0.89261,0.75044,0.84794,0.6873,1.45075,0.66733,2.06972,0.005248,0.005248,0.005248
98,7869.66,2.35997,1.58346,2.66314,0.89237,0.78955,0.85599,0.69425,1.44324,0.66278,2.06663,0.0051985,0.0051985,0.0051985
99,7949.13,2.34671,1.60797,2.66852,0.89647,0.7903,0.85543,0.69368,1.43957,0.66478,2.06284,0.005149,0.005149,0.005149
100,8029.05,2.3365,1.57591,2.64903,0.92402,0.78278,0.86261,0.69748,1.43857,0.65904,2.06371,0.0050995,0.0050995,0.0050995
101,8108.19,2.33406,1.56124,2.64986,0.89348,0.78955,0.86794,0.70403,1.43871,0.66015,2.06378,0.00505,0.00505,0.00505
102,8188.57,2.34743,1.56477,2.6492,0.90337,0.8103,0.87334,0.71067,1.43529,0.65701,2.0616,0.0050005,0.0050005,0.0050005
103,8268.86,2.36084,1.5941,2.66594,0.92608,0.81045,0.87288,0.70966,1.43123,0.65664,2.059,0.004951,0.004951,0.004951
104,8348.85,2.32245,1.56798,2.64902,0.90242,0.81254,0.87537,0.71298,1.42744,0.655,2.05619,0.0049015,0.0049015,0.0049015
105,8429.12,2.33808,1.5747,2.64458,0.89274,0.81294,0.87337,0.71308,1.42739,0.652,2.05582,0.004852,0.004852,0.004852
106,8509.7,2.32796,1.55159,2.63787,0.84019,0.81328,0.86879,0.7076,1.42369,0.64893,2.05316,0.0048025,0.0048025,0.0048025
107,8589.31,2.30612,1.54932,2.63521,0.88535,0.81328,0.86507,0.69948,1.42182,0.64663,2.05137,0.004753,0.004753,0.004753
108,8669.2,2.30895,1.53516,2.6265,0.83532,0.83328,0.86658,0.70425,1.41857,0.64435,2.04917,0.0047035,0.0047035,0.0047035
109,8748.64,2.30397,1.54384,2.62656,0.81575,0.85328,0.86049,0.70189,1.41656,0.64175,2.04888,0.004654,0.004654,0.004654
110,8829.29,2.30408,1.5387,2.62935,0.82585,0.85328,0.86707,0.70639,1.41402,0.63919,2.04847,0.0046045,0.0046045,0.0046045
111,8909.49,2.31716,1.56404,2.63236,0.88135,0.83942,0.86718,0.70364,1.41348,0.63774,2.04722,0.004555,0.004555,0.004555
112,8989.46,2.29546,1.54092,2.61444,0.87945,0.82856,0.86441,0.70086,1.41137,0.63635,2.04575,0.0045055,0.0045055,0.0045055
113,9068.92,2.2988,1.54243,2.60783,0.83938,0.83328,0.8651,0.70477,1.40756,0.63489,2.04347,0.004456,0.004456,0.004456
114,9149.5,2.2909,1.54003,2.62129,0.82854,0.87254,0.86535,0.70954,1.40321,0.63651,2.04068,0.0044065,0.0044065,0.0044065
115,9229.86,2.28118,1.52781,2.60867,0.85811,0.84092,0.86535,0.70924,1.39874,0.63421,2.03874,0.004357,0.004357,0.004357
116,9310.3,2.28063,1.5167,2.61334,0.85958,0.84081,0.86852,0.71165,1.3983,0.63361,2.03794,0.0043075,0.0043075,0.0043075
117,9389.49,2.28606,1.53897,2.61878,0.88138,0.85616,0.87246,0.71375,1.39541,0.63334,2.03632,0.004258,0.004258,0.004258
118,9469.37,2.29031,1.52166,2.61125,0.87666,0.85104,0.87069,0.71334,1.39333,0.63219,2.03497,0.0042085,0.0042085,0.0042085
119,9549.06,2.28594,1.52936,2.62278,0.88501,0.8568,0.87175,0.71213,1.39137,0.6315,2.03393,0.004159,0.004159,0.004159
120,9628.69,2.28292,1.52884,2.61539,0.88289,0.8537,0.87241,0.71146,1.38929,0.63046,2.0331,0.0041095,0.0041095,0.0041095
121,9708.08,2.26542,1.51354,2.59483,0.89566,0.8503,0.87327,0.71282,1.39056,0.63083,2.03243,0.00406,0.00406,0.00406
122,9788.36,2.27748,1.52794,2.59218,0.90772,0.86912,0.87343,0.71331,1.38888,0.62833,2.03281,0.0040105,0.0040105,0.0040105
123,9868.45,2.26344,1.52115,2.59294,0.89202,0.85093,0.87121,0.71395,1.38769,0.62777,2.03213,0.003961,0.003961,0.003961
124,9948.59,2.2719,1.53025,2.60949,0.86662,0.86657,0.87271,0.712,1.38458,0.63072,2.03062,0.0039115,0.0039115,0.0039115
125,10029,2.26633,1.51003,2.59738,0.88752,0.86881,0.8732,0.71155,1.38279,0.62429,2.02926,0.003862,0.003862,0.003862
126,10109.1,2.25524,1.51765,2.59927,0.9027,0.83675,0.87526,0.71216,1.37925,0.62647,2.02793,0.0038125,0.0038125,0.0038125
127,10189.2,2.26473,1.51497,2.5921,0.90268,0.84734,0.87436,0.71019,1.37589,0.62459,2.02636,0.003763,0.003763,0.003763
128,10269.6,2.25146,1.50311,2.5914,0.90432,0.84632,0.87818,0.71302,1.37508,0.6248,2.02562,0.0037135,0.0037135,0.0037135
129,10350.1,2.25595,1.52281,2.58148,0.90537,0.84418,0.87771,0.711,1.37271,0.62264,2.02463,0.003664,0.003664,0.003664
130,10429.8,2.24191,1.48975,2.57471,0.90684,0.85062,0.88046,0.71247,1.36948,0.62015,2.02301,0.0036145,0.0036145,0.0036145
131,10510,2.25622,1.50708,2.58175,0.90919,0.86059,0.8818,0.71583,1.36747,0.619,2.02207,0.003565,0.003565,0.003565
132,10590.4,2.24514,1.49365,2.58022,0.91149,0.85574,0.88279,0.71676,1.36541,0.61754,2.02042,0.0035155,0.0035155,0.0035155
133,10670.6,2.2411,1.50213,2.57625,0.90972,0.85457,0.88381,0.71835,1.36399,0.62023,2.01949,0.003466,0.003466,0.003466
134,10750.8,2.22662,1.49074,2.57477,0.91026,0.85649,0.88404,0.71799,1.36179,0.61814,2.01818,0.0034165,0.0034165,0.0034165
135,10831,2.23369,1.48781,2.57876,0.89814,0.84955,0.88331,0.71715,1.36008,0.61968,2.01737,0.003367,0.003367,0.003367
136,10911,2.22736,1.47738,2.56933,0.89752,0.84731,0.88379,0.71741,1.35698,0.62168,2.01569,0.0033175,0.0033175,0.0033175
137,10991.1,2.23306,1.49137,2.56967,0.90823,0.85118,0.88438,0.71931,1.35419,0.62132,2.01452,0.003268,0.003268,0.003268
138,11070.9,2.22239,1.48707,2.56579,0.9029,0.84955,0.88224,0.71818,1.35052,0.61611,2.01234,0.0032185,0.0032185,0.0032185
139,11151.1,2.2131,1.472,2.55579,0.90917,0.84881,0.88235,0.71865,1.34973,0.61634,2.0107,0.003169,0.003169,0.003169
140,11231.3,2.21924,1.49731,2.57252,0.90029,0.84881,0.88236,0.72002,1.34721,0.61254,2.00945,0.0031195,0.0031195,0.0031195
141,11311.6,2.20811,1.47057,2.55506,0.90204,0.84881,0.88253,0.72027,1.34251,0.61099,2.00774,0.00307,0.00307,0.00307
142,11391.6,2.20682,1.47714,2.55506,0.87512,0.8503,0.88211,0.72035,1.34128,0.60811,2.00587,0.0030205,0.0030205,0.0030205
143,11471.2,2.21391,1.47376,2.55206,0.87218,0.85349,0.87312,0.71212,1.34059,0.61335,2.00502,0.002971,0.002971,0.002971
144,11551.2,2.21675,1.47737,2.55,0.87205,0.85948,0.87324,0.71029,1.33636,0.61305,2.00352,0.0029215,0.0029215,0.0029215
145,11631.4,2.20382,1.45785,2.54962,0.89005,0.84784,0.87976,0.71707,1.33464,0.60805,2.00319,0.002872,0.002872,0.002872
146,11711.7,2.19597,1.45467,2.54945,0.8896,0.83396,0.87595,0.71349,1.33302,0.60643,2.00211,0.0028225,0.0028225,0.0028225
147,11791.6,2.18888,1.45073,2.5404,0.88344,0.84881,0.87533,0.71381,1.33,0.60903,2.00068,0.002773,0.002773,0.002773
148,11871.7,2.20189,1.45533,2.5532,0.86962,0.84881,0.87421,0.71357,1.32857,0.6068,1.99954,0.0027235,0.0027235,0.0027235
149,11950.6,2.19598,1.46444,2.54554,0.8669,0.84881,0.87299,0.71199,1.32828,0.60349,1.99876,0.002674,0.002674,0.002674
150,12029.8,2.18484,1.45618,2.53632,0.86665,0.84731,0.86914,0.7101,1.32587,0.6058,1.99846,0.0026245,0.0026245,0.0026245
151,12109.7,2.19612,1.4467,2.53437,0.86671,0.8503,0.86823,0.70839,1.32614,0.60096,1.99774,0.002575,0.002575,0.002575
152,12189.3,2.18265,1.45018,2.53263,0.86718,0.82731,0.87045,0.71118,1.32586,0.60165,1.99752,0.0025255,0.0025255,0.0025255
153,12268.8,2.18235,1.4391,2.52262,0.87367,0.84569,0.87508,0.71319,1.32589,0.60043,1.99717,0.002476,0.002476,0.002476
154,12348.7,2.16765,1.43373,2.51928,0.86828,0.84955,0.87655,0.71506,1.32459,0.59963,1.99645,0.0024265,0.0024265,0.0024265
155,12428.1,2.1779,1.44918,2.53115,0.86573,0.82657,0.87293,0.71163,1.3235,0.6023,1.99538,0.002377,0.002377,0.002377
156,12507.2,2.16527,1.43228,2.53507,0.85037,0.82777,0.87377,0.71197,1.32303,0.60192,1.99464,0.0023275,0.0023275,0.0023275
157,12587.4,2.16395,1.41716,2.51592,0.86086,0.84731,0.8744,0.71117,1.32078,0.60346,1.99439,0.002278,0.002278,0.002278
158,12666.6,2.1723,1.44124,2.52993,0.89116,0.84648,0.87822,0.71765,1.32024,0.59919,1.99376,0.0022285,0.0022285,0.0022285
159,12746.9,2.17384,1.45866,2.53104,0.87124,0.86727,0.87431,0.71403,1.31783,0.59934,1.99224,0.002179,0.002179,0.002179
160,12827.3,2.15824,1.43141,2.51461,0.87361,0.86582,0.87611,0.71995,1.31679,0.59748,1.99193,0.0021295,0.0021295,0.0021295
161,12906.3,2.1586,1.43274,2.51601,0.87513,0.86625,0.8757,0.72029,1.31597,0.59342,1.99125,0.00208,0.00208,0.00208
162,12986.4,2.14927,1.41208,2.51172,0.87236,0.84416,0.8785,0.72012,1.31524,0.59071,1.99117,0.0020305,0.0020305,0.0020305
163,13065.7,2.15461,1.41675,2.52259,0.88636,0.8503,0.8802,0.72458,1.31369,0.58868,1.98987,0.001981,0.001981,0.001981
164,13146,2.13935,1.41547,2.51245,0.89415,0.8503,0.87984,0.72367,1.31122,0.58707,1.98863,0.0019315,0.0019315,0.0019315
165,13226.5,2.13995,1.41332,2.51037,0.8708,0.83619,0.87756,0.72238,1.31032,0.5878,1.98801,0.001882,0.001882,0.001882
166,13307,2.13298,1.41457,2.49938,0.87382,0.84955,0.87979,0.72278,1.30764,0.5858,1.98703,0.0018325,0.0018325,0.0018325
167,13387.3,2.13954,1.42962,2.50997,0.8903,0.84955,0.88127,0.72383,1.30675,0.58524,1.98669,0.001783,0.001783,0.001783
168,13467.8,2.13597,1.40903,2.4976,0.91556,0.84938,0.8815,0.72392,1.30436,0.5828,1.9859,0.0017335,0.0017335,0.0017335
169,13546.9,2.12961,1.42367,2.49147,0.91366,0.84859,0.88035,0.72199,1.30306,0.58253,1.98481,0.001684,0.001684,0.001684
170,13626.2,2.12637,1.39559,2.49346,0.90988,0.84717,0.88088,0.72216,1.30145,0.58362,1.98399,0.0016345,0.0016345,0.0016345
171,13705.5,2.1236,1.37785,2.48066,0.91345,0.84769,0.88084,0.72238,1.30022,0.58193,1.98307,0.001585,0.001585,0.001585
172,13785.5,2.13107,1.3905,2.487,0.91977,0.84806,0.88274,0.72444,1.29804,0.57839,1.98202,0.0015355,0.0015355,0.0015355
173,13865.8,2.12295,1.3965,2.48338,0.93326,0.84955,0.88244,0.72441,1.29601,0.57673,1.98074,0.001486,0.001486,0.001486
174,13945.7,2.12353,1.4098,2.4941,0.92108,0.84131,0.88226,0.72427,1.29475,0.57526,1.97992,0.0014365,0.0014365,0.0014365
175,14026.3,2.11695,1.39949,2.48566,0.92063,0.84806,0.88135,0.72401,1.29212,0.57489,1.97855,0.001387,0.001387,0.001387
176,14105.8,2.10975,1.39295,2.48764,0.9214,0.84861,0.88137,0.72551,1.29017,0.57387,1.97768,0.0013375,0.0013375,0.0013375
177,14185.3,2.10136,1.38248,2.48354,0.91902,0.84836,0.88144,0.72701,1.28666,0.57365,1.97542,0.001288,0.001288,0.001288
178,14265.3,2.09363,1.37803,2.47553,0.92104,0.84675,0.88257,0.72844,1.28433,0.57148,1.97433,0.0012385,0.0012385,0.0012385
179,14345.5,2.11038,1.39139,2.46755,0.91891,0.84582,0.88425,0.72907,1.28251,0.57342,1.97243,0.001189,0.001189,0.001189
180,14425.8,2.09707,1.39581,2.48128,0.91949,0.84731,0.88559,0.73127,1.28044,0.57332,1.97197,0.0011395,0.0011395,0.0011395
181,14505.5,2.09381,1.38664,2.48176,0.9204,0.84657,0.88717,0.73227,1.27893,0.56916,1.9716,0.00109,0.00109,0.00109
182,14584.9,2.08746,1.36969,2.47177,0.91998,0.84731,0.89019,0.73568,1.27661,0.56862,1.96988,0.0010405,0.0010405,0.0010405
183,14664.2,2.07989,1.35659,2.45825,0.96357,0.82582,0.89404,0.7392,1.27548,0.56671,1.96888,0.000991,0.000991,0.000991
184,14744.7,2.08982,1.35702,2.4656,0.94658,0.84327,0.89422,0.73973,1.27337,0.56373,1.96739,0.0009415,0.0009415,0.0009415
185,14824.1,2.09581,1.39567,2.47733,0.94828,0.84789,0.8939,0.74031,1.27211,0.56258,1.96663,0.000892,0.000892,0.000892
186,14903.9,2.09488,1.38994,2.46615,0.94889,0.84685,0.89422,0.74101,1.27117,0.56231,1.96599,0.0008425,0.0008425,0.0008425
187,14982.6,2.08105,1.36027,2.46769,0.94788,0.84773,0.89491,0.74406,1.27013,0.56224,1.96497,0.000793,0.000793,0.000793
