epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,1578.68,1.30203,0.88687,1.42109,0.54714,0.71776,0.67154,0.47949,0.92243,0.50316,1.10418,0.0086635,0.0086635,0.0086635
29,1633.81,1.29201,0.88085,1.42293,0.55981,0.77627,0.67113,0.48951,0.91359,0.56723,1.09555,0.008614,0.008614,0.008614
30,1689.29,1.28193,0.87337,1.40878,0.57077,0.71925,0.65872,0.46946,0.95233,0.54695,1.12045,0.0085645,0.0085645,0.0085645
31,1744.64,1.28007,0.87111,1.40229,0.57708,0.76282,0.67465,0.48701,0.91942,0.49451,1.09908,0.008515,0.008515,0.008515
32,1800.31,1.28264,0.86963,1.40944,0.66891,0.69403,0.67406,0.4863,0.94553,0.49451,1.12209,0.0084655,0.0084655,0.0084655
33,1856.21,1.2713,0.86578,1.40268,0.57001,0.81349,0.66623,0.49742,0.92196,0.48339,1.11196,0.008416,0.008416,0.008416
34,1912.11,1.27492,0.86589,1.40542,0.57762,0.79776,0.68812,0.51486,0.86454,0.50243,1.07658,0.0083665,0.0083665,0.0083665
35,1967.79,1.26641,0.85584,1.39465,0.6564,0.75403,0.7036,0.51588,0.93015,0.48657,1.09939,0.008317,0.008317,0.008317
36,2023.9,1.26032,0.8483,1.40001,0.58309,0.77776,0.70648,0.54196,0.82122,0.44755,1.06086,0.0082675,0.0082675,0.0082675
37,2079.75,1.25744,0.84449,1.39525,0.59635,0.81552,0.70269,0.51803,0.86799,0.44944,1.08343,0.008218,0.008218,0.008218
38,2136.05,1.25836,0.84803,1.39448,0.63229,0.75403,0.74855,0.54606,0.91659,0.48168,1.10142,0.0081685,0.0081685,0.0081685
39,2192.18,1.24781,0.838,1.3811,0.82069,0.62806,0.72727,0.5412,0.89052,0.45286,1.08019,0.008119,0.008119,0.008119
40,2248.47,1.24464,0.82917,1.37866,0.72343,0.66817,0.7023,0.52697,0.84654,0.44927,1.06704,0.0080695,0.0080695,0.0080695
41,2304.3,1.24403,0.82863,1.3838,0.59342,0.69776,0.67832,0.50059,0.90774,0.45389,1.09062,0.00802,0.00802,0.00802
42,2359.45,1.23187,0.8238,1.36988,0.6274,0.68477,0.69349,0.5204,0.87213,0.45139,1.07761,0.0079705,0.0079705,0.0079705
43,2416.07,1.23796,0.83233,1.38091,0.64242,0.70601,0.71064,0.52174,0.86737,0.4495,1.07668,0.007921,0.007921,0.007921
44,2471.25,1.23254,0.81961,1.37037,0.64691,0.73552,0.71872,0.53681,0.85849,0.45139,1.07234,0.0078715,0.0078715,0.0078715
45,2527.08,1.23176,0.82334,1.37245,0.6408,0.84894,0.73738,0.55532,0.87457,0.44166,1.07371,0.007822,0.007822,0.007822
46,2582.81,1.22451,0.81479,1.36189,0.6167,0.83776,0.71504,0.53952,0.86563,0.44108,1.06801,0.0077725,0.0077725,0.0077725
47,2638.96,1.22089,0.81098,1.36274,0.67714,0.81776,0.74962,0.57419,0.83827,0.42679,1.05491,0.007723,0.007723,0.007723
48,2694.27,1.22569,0.81684,1.36746,0.76455,0.6648,0.73587,0.56808,0.8179,0.43081,1.04518,0.0076735,0.0076735,0.0076735
49,2750.08,1.22002,0.80868,1.35478,0.67466,0.73552,0.74362,0.5636,0.85532,0.43265,1.06087,0.007624,0.007624,0.007624
50,2806.09,1.21733,0.81361,1.35488,0.71311,0.73701,0.74841,0.5614,0.85471,0.42061,1.06092,0.0075745,0.0075745,0.0075745
51,2861.98,1.20716,0.79974,1.34978,0.64463,0.77627,0.75856,0.57698,0.83603,0.41787,1.05764,0.007525,0.007525,0.007525
52,2917.83,1.21165,0.79873,1.35473,0.62586,0.81851,0.74912,0.57674,0.82692,0.4134,1.04678,0.0074755,0.0074755,0.0074755
53,2974.27,1.21049,0.80541,1.35588,0.69216,0.80917,0.7626,0.58202,0.83161,0.40515,1.04955,0.007426,0.007426,0.007426
54,3030.08,1.20674,0.79972,1.35121,0.70974,0.81776,0.76574,0.59221,0.80599,0.40455,1.04027,0.0073765,0.0073765,0.0073765
55,3085.94,1.20577,0.79049,1.34594,0.68973,0.77701,0.76719,0.60609,0.7641,0.39828,1.02522,0.007327,0.007327,0.007327
56,3142.07,1.19899,0.79729,1.34777,0.65789,0.79261,0.75579,0.5905,0.80124,0.40469,1.0377,0.0072775,0.0072775,0.0072775
57,3198.2,1.20228,0.78761,1.34425,0.67169,0.75421,0.74843,0.58133,0.81035,0.41247,1.04357,0.007228,0.007228,0.007228
58,3254.55,1.1923,0.78243,1.34303,0.7037,0.77776,0.77798,0.60657,0.81642,0.40021,1.04276,0.0071785,0.0071785,0.0071785
59,3310.72,1.19676,0.7863,1.34399,0.70446,0.75673,0.75072,0.57704,0.78434,0.39903,1.0246,0.007129,0.007129,0.007129
60,3366.31,1.18129,0.77732,1.33145,0.62773,0.7628,0.7665,0.60315,0.75685,0.39353,1.01433,0.0070795,0.0070795,0.0070795
61,3421.98,1.19626,0.79015,1.34008,0.69582,0.78094,0.77718,0.61234,0.74079,0.38187,1.00758,0.00703,0.00703,0.00703
62,3477.9,1.18829,0.79562,1.34176,0.69688,0.85701,0.78777,0.62544,0.72437,0.37832,0.9993,0.0069805,0.0069805,0.0069805
63,3533.56,1.18629,0.78326,1.33406,0.70841,0.83627,0.79886,0.63234,0.7273,0.3812,0.99718,0.006931,0.006931,0.006931
64,3588.7,1.17363,0.77539,1.33272,0.66615,0.85701,0.78833,0.61912,0.72975,0.38556,0.99689,0.0068815,0.0068815,0.0068815
65,3644.75,1.17598,0.78768,1.33117,0.67957,0.83701,0.78858,0.61788,0.7207,0.38379,0.99268,0.006832,0.006832,0.006832
66,3700.58,1.17347,0.77399,1.32704,0.66116,0.81701,0.77958,0.61617,0.717,0.37992,0.99428,0.0067825,0.0067825,0.0067825
67,3756.46,1.17565,0.78342,1.3345,0.68382,0.81552,0.78203,0.62313,0.71469,0.37486,0.99249,0.006733,0.006733,0.006733
68,3811.94,1.16664,0.77235,1.32174,0.69847,0.803,0.79211,0.6319,0.72707,0.37688,0.99586,0.0066835,0.0066835,0.0066835
69,3867.9,1.16482,0.77208,1.31931,0.69597,0.79627,0.79897,0.63812,0.71807,0.3679,0.99405,0.006634,0.006634,0.006634
70,3923.99,1.16537,0.76565,1.32479,0.68718,0.81701,0.7891,0.63894,0.71401,0.36771,0.99278,0.0065845,0.0065845,0.0065845
71,3979.36,1.1587,0.75943,1.3138,0.68142,0.82635,0.78053,0.62922,0.71822,0.3755,0.9951,0.006535,0.006535,0.006535
72,4035.56,1.15452,0.75801,1.3117,0.68738,0.81776,0.79022,0.63826,0.71696,0.3723,0.99298,0.0064855,0.0064855,0.0064855
73,4091.46,1.15497,0.75808,1.31609,0.66996,0.79851,0.78217,0.62769,0.71665,0.36846,0.99249,0.006436,0.006436,0.006436
74,4146.53,1.15547,0.76668,1.31742,0.6782,0.75851,0.78406,0.62861,0.70744,0.3651,0.98884,0.0063865,0.0063865,0.0063865
75,4202.86,1.14436,0.75489,1.30644,0.6884,0.79589,0.78875,0.63525,0.70886,0.3687,0.98943,0.006337,0.006337,0.006337
76,4258.4,1.14864,0.75177,1.31138,0.64951,0.81867,0.78815,0.63709,0.70164,0.36449,0.98532,0.0062875,0.0062875,0.0062875
77,4314.16,1.14183,0.75308,1.3052,0.67427,0.81776,0.79529,0.64349,0.69535,0.36224,0.98245,0.006238,0.006238,0.006238
78,4370.57,1.14341,0.75368,1.30667,0.66711,0.77776,0.78567,0.63743,0.69474,0.35917,0.982,0.0061885,0.0061885,0.0061885
79,4426.24,1.13494,0.75403,1.30508,0.65627,0.79336,0.78443,0.63927,0.68822,0.35908,0.97895,0.006139,0.006139,0.006139
80,4480.96,1.13191,0.73895,1.29987,0.67636,0.79701,0.78325,0.63339,0.68688,0.35942,0.97705,0.0060895,0.0060895,0.0060895
81,4536.61,1.13055,0.74371,1.29704,0.68409,0.81701,0.78118,0.63225,0.68378,0.35896,0.97543,0.00604,0.00604,0.00604
82,4592.07,1.13221,0.74826,1.29898,0.65613,0.83416,0.7839,0.6401,0.68314,0.35702,0.97524,0.0059905,0.0059905,0.0059905
83,4647.65,1.12319,0.74143,1.29198,0.65591,0.81851,0.78826,0.6439,0.68156,0.356,0.97451,0.005941,0.005941,0.005941
84,4703.92,1.12626,0.74789,1.29064,0.66594,0.8204,0.78598,0.64435,0.67745,0.35493,0.97297,0.0058915,0.0058915,0.0058915
85,4760.04,1.12477,0.74389,1.29265,0.67357,0.79851,0.78874,0.64242,0.67121,0.35252,0.97032,0.005842,0.005842,0.005842
86,4816.02,1.11849,0.73408,1.28973,0.67039,0.81925,0.79339,0.64998,0.66694,0.35164,0.9671,0.0057925,0.0057925,0.0057925
87,4871.45,1.11511,0.73393,1.28868,0.64685,0.83925,0.78936,0.64613,0.66255,0.35027,0.96555,0.005743,0.005743,0.005743
88,4926.76,1.11305,0.73299,1.28498,0.66967,0.85925,0.78961,0.64767,0.6622,0.34889,0.96518,0.0056935,0.0056935,0.0056935
89,4982.5,1.10725,0.73004,1.27604,0.76252,0.71179,0.78935,0.64707,0.66555,0.34968,0.96685,0.005644,0.005644,0.005644
90,5038.36,1.11599,0.73755,1.28926,0.76344,0.71179,0.79012,0.64537,0.66523,0.35065,0.96547,0.0055945,0.0055945,0.0055945
91,5094.34,1.10872,0.73585,1.27647,0.76979,0.71179,0.79313,0.64469,0.66346,0.34876,0.96455,0.005545,0.005545,0.005545
92,5149.74,1.11398,0.73589,1.28192,0.68289,0.79317,0.7947,0.65125,0.66098,0.34779,0.96325,0.0054955,0.0054955,0.0054955
93,5205.56,1.10368,0.72712,1.27797,0.70129,0.77776,0.79689,0.65244,0.6598,0.34451,0.96382,0.005446,0.005446,0.005446
94,5261.37,1.09603,0.71623,1.27185,0.68681,0.77851,0.80273,0.65808,0.65883,0.34444,0.96321,0.0053965,0.0053965,0.0053965
95,5317.49,1.09703,0.7233,1.27886,0.69862,0.79222,0.80111,0.65668,0.65792,0.3433,0.96349,0.005347,0.005347,0.005347
96,5373.13,1.09764,0.72114,1.27249,0.72688,0.77774,0.80091,0.65994,0.65629,0.34295,0.96199,0.0052975,0.0052975,0.0052975
97,5429.31,1.08859,0.71324,1.2641,0.74526,0.77627,0.80709,0.66401,0.65632,0.34289,0.96226,0.005248,0.005248,0.005248
98,5485.71,1.09528,0.71764,1.2724,0.75405,0.77478,0.81204,0.66826,0.65436,0.34358,0.96069,0.0051985,0.0051985,0.0051985
99,5541.35,1.09386,0.72682,1.27591,0.74785,0.77478,0.80627,0.66235,0.65328,0.34274,0.96026,0.005149,0.005149,0.005149
100,5597.03,1.08639,0.71849,1.26805,0.75853,0.77478,0.80654,0.66322,0.65161,0.3422,0.96039,0.0050995,0.0050995,0.0050995
101,5652.72,1.08005,0.71248,1.26031,0.76735,0.77478,0.80729,0.66282,0.64962,0.34158,0.95912,0.00505,0.00505,0.00505
102,5708.41,1.08689,0.71381,1.26453,0.77293,0.77478,0.80577,0.66345,0.64854,0.33961,0.95918,0.0050005,0.0050005,0.0050005
103,5764.59,1.09441,0.72351,1.27425,0.77576,0.77478,0.80633,0.66407,0.64661,0.33914,0.95808,0.004951,0.004951,0.004951
104,5820.51,1.07981,0.71108,1.26391,0.77424,0.77478,0.80664,0.6628,0.6456,0.337,0.95703,0.0049015,0.0049015,0.0049015
105,5875.93,1.08301,0.71319,1.25874,0.77539,0.77478,0.80781,0.66497,0.64424,0.33788,0.95636,0.004852,0.004852,0.004852
106,5931.28,1.0798,0.70777,1.26279,0.77584,0.77594,0.8084,0.66412,0.64433,0.33781,0.95632,0.0048025,0.0048025,0.0048025
107,5987.13,1.06847,0.70409,1.25799,0.77801,0.77627,0.80754,0.66683,0.64222,0.33755,0.95522,0.004753,0.004753,0.004753
108,6042.69,1.0662,0.70006,1.25058,0.78196,0.77627,0.80598,0.6655,0.64051,0.33673,0.9545,0.0047035,0.0047035,0.0047035
109,6098.07,1.06497,0.70023,1.25228,0.76907,0.77701,0.80771,0.66695,0.64034,0.33604,0.955,0.004654,0.004654,0.004654
110,6154.03,1.06936,0.7014,1.25002,0.75082,0.78947,0.80909,0.66793,0.63954,0.33634,0.95477,0.0046045,0.0046045,0.0046045
111,6209.58,1.07099,0.70883,1.25791,0.75202,0.79084,0.80764,0.66718,0.6375,0.33659,0.95387,0.004555,0.004555,0.004555
112,6264.69,1.06297,0.7015,1.25038,0.78533,0.77467,0.80746,0.66538,0.63651,0.33619,0.95321,0.0045055,0.0045055,0.0045055
113,6320.57,1.0668,0.69925,1.24916,0.75169,0.79033,0.8092,0.66627,0.63586,0.33617,0.95307,0.004456,0.004456,0.004456
114,6376.23,1.06095,0.70314,1.25378,0.75376,0.79619,0.80864,0.6657,0.63557,0.33429,0.95319,0.0044065,0.0044065,0.0044065
115,6431.44,1.05331,0.69168,1.24364,0.76345,0.79701,0.80869,0.66619,0.63563,0.33406,0.95306,0.004357,0.004357,0.004357
116,6487.84,1.0528,0.68762,1.24254,0.76213,0.79701,0.80877,0.66717,0.63471,0.33341,0.9525,0.0043075,0.0043075,0.0043075
117,6543.77,1.06206,0.69508,1.24915,0.76241,0.79776,0.80356,0.66395,0.63449,0.33355,0.9522,0.004258,0.004258,0.004258
118,6599.59,1.06046,0.69003,1.24149,0.76291,0.79776,0.80374,0.66514,0.63368,0.33262,0.95157,0.0042085,0.0042085,0.0042085
119,6655.18,1.05798,0.69506,1.24507,0.77147,0.79479,0.80353,0.66479,0.63265,0.33173,0.95102,0.004159,0.004159,0.004159
120,6711.05,1.05312,0.69439,1.24606,0.77436,0.80447,0.80372,0.66346,0.63221,0.33129,0.95098,0.0041095,0.0041095,0.0041095
121,6766.92,1.05075,0.68756,1.23997,0.77657,0.81257,0.80389,0.66444,0.63196,0.33118,0.95133,0.00406,0.00406,0.00406
122,6822.95,1.05691,0.69129,1.2398,0.77574,0.81701,0.80453,0.66575,0.63211,0.33041,0.95185,0.0040105,0.0040105,0.0040105
123,6879.06,1.04571,0.6879,1.23979,0.77271,0.81659,0.80411,0.66357,0.63175,0.32971,0.95137,0.003961,0.003961,0.003961
124,6935.27,1.05368,0.69327,1.24364,0.77765,0.81627,0.80635,0.66454,0.63075,0.32981,0.95111,0.0039115,0.0039115,0.0039115
125,6991.34,1.04819,0.68738,1.23949,0.77713,0.81346,0.80647,0.66385,0.63003,0.32908,0.9507,0.003862,0.003862,0.003862
126,7046.39,1.04484,0.68959,1.2357,0.77719,0.81293,0.80609,0.66347,0.62936,0.32845,0.94998,0.0038125,0.0038125,0.0038125
127,7102.13,1.04775,0.68925,1.23487,0.77688,0.81214,0.80636,0.66635,0.62919,0.32749,0.94981,0.003763,0.003763,0.003763
128,7157.71,1.04236,0.687,1.23478,0.77712,0.80927,0.80561,0.66592,0.62873,0.32668,0.94985,0.0037135,0.0037135,0.0037135
129,7213.83,1.04627,0.68768,1.23442,0.76088,0.79627,0.80497,0.66455,0.62829,0.32652,0.94944,0.003664,0.003664,0.003664
130,7269.75,1.03754,0.67629,1.23106,0.75311,0.81371,0.80675,0.65518,0.62812,0.32642,0.94939,0.0036145,0.0036145,0.0036145
131,7325.38,1.04437,0.68495,1.23306,0.75412,0.81627,0.80676,0.65559,0.62683,0.32699,0.9485,0.003565,0.003565,0.003565
132,7381.37,1.03729,0.67936,1.23059,0.75313,0.8124,0.80599,0.65476,0.62651,0.3264,0.94825,0.0035155,0.0035155,0.0035155
133,7437,1.03577,0.68525,1.22688,0.75207,0.80901,0.8055,0.65197,0.6266,0.32637,0.94814,0.003466,0.003466,0.003466
134,7492.28,1.02715,0.67698,1.22381,0.75478,0.81627,0.80532,0.65239,0.6262,0.32594,0.948,0.0034165,0.0034165,0.0034165
135,7547.16,1.03225,0.67566,1.22206,0.74142,0.77806,0.80865,0.65491,0.6255,0.32589,0.94744,0.003367,0.003367,0.003367
136,7602.88,1.02889,0.67245,1.22222,0.74211,0.77898,0.81132,0.65785,0.62509,0.32552,0.94708,0.0033175,0.0033175,0.0033175
137,7658.65,1.02956,0.67682,1.22403,0.75607,0.77552,0.8113,0.66014,0.62472,0.32474,0.94688,0.003268,0.003268,0.003268
138,7714.5,1.02822,0.67325,1.226,0.7644,0.77552,0.8112,0.66033,0.6245,0.32479,0.94661,0.0032185,0.0032185,0.0032185
139,7770.54,1.02671,0.66535,1.22058,0.76728,0.77552,0.8087,0.6576,0.6249,0.32435,0.94739,0.003169,0.003169,0.003169
140,7826.53,1.02653,0.6764,1.22652,0.77067,0.77552,0.80659,0.65727,0.62492,0.32444,0.94704,0.0031195,0.0031195,0.0031195
141,7882.76,1.02019,0.66878,1.22589,0.77195,0.77552,0.80685,0.65772,0.62422,0.32422,0.94685,0.00307,0.00307,0.00307
142,7939.45,1.01928,0.6668,1.2207,0.77754,0.77552,0.80781,0.65835,0.62353,0.32388,0.94657,0.0030205,0.0030205,0.0030205
143,7995.15,1.02618,0.67045,1.22039,0.79587,0.77552,0.81074,0.67341,0.62351,0.32375,0.94643,0.002971,0.002971,0.002971
144,8051.25,1.02726,0.6671,1.22229,0.79672,0.77552,0.8127,0.67402,0.62293,0.32402,0.94641,0.0029215,0.0029215,0.0029215
145,8107.47,1.01715,0.66551,1.21744,0.79822,0.77552,0.81324,0.67442,0.62296,0.32336,0.9462,0.002872,0.002872,0.002872
146,8162.71,1.01252,0.66098,1.21116,0.79637,0.77552,0.81356,0.67507,0.62287,0.32353,0.94606,0.0028225,0.0028225,0.0028225
147,8217.82,1.00887,0.65806,1.20838,0.79687,0.77552,0.81367,0.67475,0.62342,0.32209,0.94643,0.002773,0.002773,0.002773
148,8273.61,1.01806,0.65963,1.21608,0.79865,0.77552,0.81495,0.67622,0.62253,0.32235,0.94553,0.0027235,0.0027235,0.0027235
149,8329.53,1.01553,0.66564,1.21904,0.79915,0.77527,0.81522,0.67663,0.62255,0.32178,0.94561,0.002674,0.002674,0.002674
150,8385.17,1.00928,0.66193,1.20931,0.79977,0.77521,0.81566,0.67695,0.62277,0.32172,0.94548,0.0026245,0.0026245,0.0026245
151,8440.98,1.0113,0.65492,1.20795,0.8002,0.77518,0.8159,0.67738,0.62252,0.32089,0.94536,0.002575,0.002575,0.002575
152,8496.89,1.0093,0.66128,1.20977,0.80035,0.77478,0.81522,0.67677,0.62237,0.32014,0.94504,0.0025255,0.0025255,0.0025255
153,8552.91,1.0067,0.65256,1.20891,0.81514,0.787,0.81836,0.67989,0.6214,0.31979,0.94448,0.002476,0.002476,0.002476
154,8609.33,0.99967,0.65464,1.20486,0.81542,0.78789,0.81906,0.68051,0.62163,0.31895,0.9446,0.0024265,0.0024265,0.0024265
155,8664.68,1.00793,0.65938,1.21297,0.81517,0.78729,0.81839,0.67984,0.62143,0.3186,0.9445,0.002377,0.002377,0.002377
156,8720.37,1.00276,0.65558,1.21136,0.8154,0.78792,0.81862,0.68105,0.62125,0.31836,0.94453,0.0023275,0.0023275,0.0023275
157,8775.81,0.99643,0.64443,1.19982,0.81532,0.78745,0.81898,0.68156,0.62063,0.31831,0.94416,0.002278,0.002278,0.002278
158,8831.85,1.00583,0.65564,1.20994,0.83343,0.78701,0.82735,0.69081,0.62037,0.3178,0.94393,0.0022285,0.0022285,0.0022285
159,8887.61,1.00858,0.6615,1.21343,0.81583,0.78729,0.82139,0.68646,0.62083,0.31829,0.94415,0.002179,0.002179,0.002179
160,8943.7,0.99881,0.64988,1.20296,0.81634,0.78849,0.82153,0.68654,0.62057,0.31831,0.94383,0.0021295,0.0021295,0.0021295
161,8999.41,0.99683,0.64898,1.20203,0.81711,0.79077,0.82171,0.68866,0.62043,0.31806,0.94361,0.00208,0.00208,0.00208
162,9055.45,0.99122,0.63994,1.19798,0.81793,0.79275,0.82081,0.68943,0.62009,0.31683,0.94304,0.0020305,0.0020305,0.0020305
163,9111.53,0.99434,0.64454,1.20627,0.81852,0.79339,0.82615,0.69901,0.6203,0.31703,0.94339,0.001981,0.001981,0.001981
164,9167.71,0.98807,0.64744,1.19792,0.81887,0.79355,0.82669,0.69973,0.62004,0.3161,0.94291,0.0019315,0.0019315,0.0019315
165,9223.96,0.98859,0.63896,1.197,0.79635,0.77478,0.82685,0.70016,0.61973,0.31599,0.94294,0.001882,0.001882,0.001882
166,9279.62,0.98659,0.64358,1.19101,0.83922,0.75121,0.82747,0.69926,0.61946,0.31595,0.94244,0.0018325,0.0018325,0.0018325
167,9335.53,0.99249,0.64538,1.19963,0.84428,0.75104,0.82727,0.69868,0.6197,0.31497,0.94254,0.001783,0.001783,0.001783
168,9391.56,0.983,0.63715,1.19595,0.84502,0.75153,0.82909,0.6992,0.61938,0.3145,0.94208,0.0017335,0.0017335,0.0017335
169,9447.12,0.98231,0.64663,1.1965,0.84515,0.75104,0.82906,0.69968,0.61903,0.31414,0.94188,0.001684,0.001684,0.001684
170,9502.29,0.98061,0.63154,1.19458,0.79398,0.79478,0.83002,0.69535,0.61897,0.31411,0.94224,0.0016345,0.0016345,0.0016345
171,9557.84,0.97903,0.62608,1.18725,0.7934,0.79478,0.83069,0.69785,0.6182,0.31391,0.94117,0.001585,0.001585,0.001585
172,9613.96,0.98672,0.63632,1.19232,0.79273,0.79478,0.83392,0.69949,0.6188,0.31328,0.94188,0.0015355,0.0015355,0.0015355
173,9669.48,0.97884,0.63609,1.18953,0.85613,0.76685,0.83561,0.69888,0.61897,0.31244,0.94161,0.001486,0.001486,0.001486
174,9725.3,0.97938,0.63849,1.19049,0.85634,0.76733,0.83566,0.70023,0.6187,0.31248,0.94155,0.0014365,0.0014365,0.0014365
175,9781.39,0.97713,0.63552,1.18929,0.85651,0.76755,0.83678,0.70116,0.6181,0.3118,0.9415,0.001387,0.001387,0.001387
176,9837.44,0.97373,0.63263,1.18914,0.8321,0.75752,0.83549,0.70446,0.61699,0.31118,0.94041,0.0013375,0.0013375,0.0013375
177,9893.63,0.96997,0.63136,1.18779,0.80901,0.77346,0.83693,0.7053,0.61665,0.3112,0.94023,0.001288,0.001288,0.001288
178,9950.08,0.97,0.62387,1.18603,0.81015,0.77328,0.8373,0.70588,0.61578,0.31107,0.93953,0.0012385,0.0012385,0.0012385
179,10005.7,0.97369,0.62766,1.17819,0.81862,0.78013,0.83852,0.70772,0.6153,0.31104,0.9395,0.001189,0.001189,0.001189
180,10061.4,0.97273,0.63405,1.18251,0.81916,0.78215,0.83847,0.70714,0.61505,0.31134,0.93921,0.0011395,0.0011395,0.0011395
181,10117.3,0.96806,0.63034,1.1825,0.81953,0.78308,0.83962,0.70817,0.61434,0.31007,0.93883,0.00109,0.00109,0.00109
182,10173.1,0.96561,0.62251,1.18186,0.83785,0.78361,0.84565,0.71668,0.61417,0.31067,0.93871,0.0010405,0.0010405,0.0010405
183,10228.4,0.96226,0.61844,1.17676,0.83884,0.78707,0.84866,0.71754,0.61379,0.30999,0.93854,0.000991,0.000991,0.000991
184,10284.3,0.96187,0.61822,1.17537,0.84017,0.79243,0.84811,0.71727,0.61355,0.31047,0.938,0.0009415,0.0009415,0.0009415
185,10340.2,0.96799,0.62836,1.18453,0.83997,0.79127,0.8496,0.71862,0.61396,0.30912,0.93864,0.000892,0.000892,0.000892
186,10395.8,0.969,0.62818,1.1813,0.84008,0.79478,0.85072,0.7194,0.61386,0.30926,0.93864,0.0008425,0.0008425,0.0008425
187,10451.4,0.96392,0.61814,1.17969,0.83727,0.79478,0.85095,0.72141,0.61334,0.30896,0.93783,0.000793,0.000793,0.000793
